month,region,product,sales
May,West,Laptop,15396
Sep,West,Smartwatch,8225
Jul,East,Tablet,10127
Jun,East,Phone,12361
Oct,East,Phone,9328
Aug,West,Smartwatch,4885
Mar,North,Laptop,13845
Aug,South,Laptop,17919
Jan,South,Smartwatch,9204
Dec,West,Tablet,28726
Jun,East,Smartwatch,14688
Jul,West,Headphones,15871
Dec,South,Smartwatch,19966
Dec,North,Tablet,20970
Sep,South,Phone,20353
Nov,South,Smartwatch,22500
Jul,South,Tablet,12628
Oct,East,Headphones,12134
Feb,East,Smartwatch,8362
Feb,East,Smartwatch,14844
Nov,South,Laptop,6689
Jul,East,Headphones,9163
Feb,South,Headphones,8164
Dec,North,Smartwatch,19803
Aug,West,Tablet,20046
Mar,South,Smartwatch,11258
Sep,West,Headphones,12855
Jan,East,Phone,12468
Jan,South,Smartwatch,3673
Feb,North,Tablet,9974
Aug,South,Tablet,5407
Aug,West,Tablet,7323
Jul,West,Phone,8400
Oct,East,Phone,8910
Jul,North,Laptop,18848
Jun,West,Laptop,20634
Jun,North,Smartwatch,12600
Jan,South,Phone,3276
Nov,West,Headphones,5425
Jul,West,Laptop,13104
Apr,East,Smartwatch,9357
Dec,West,Smartwatch,26350
Mar,South,Smartwatch,13972
Jul,South,Laptop,7934
Nov,South,Laptop,15496
Oct,West,Laptop,6486
May,South,Tablet,10544
Jun,North,Smartwatch,9826
Mar,West,Smartwatch,17490
Sep,North,Smartwatch,3909
Jul,South,Headphones,7830
Apr,South,Smartwatch,12003
Aug,North,Tablet,20867
Nov,South,Tablet,16750
Sep,West,Laptop,6703
Oct,West,Tablet,6948
Aug,South,Phone,15918
Dec,South,Tablet,5022
Nov,North,Laptop,24379
Oct,South,Headphones,7834
Oct,East,Phone,11218
May,East,Tablet,13080
Apr,East,Tablet,6990
Sep,East,Smartwatch,18981
Aug,South,Headphones,3536
Sep,North,Tablet,4732
Aug,North,Smartwatch,11008
Apr,East,Headphones,6356
Sep,East,Headphones,4118
Mar,East,Laptop,5568
Jul,East,Headphones,5560
Aug,East,Smartwatch,18096
Feb,East,Headphones,3410
Nov,South,Smartwatch,24267
Jun,South,Smartwatch,16674
Jun,West,Headphones,9396
Oct,South,Headphones,15979
Jul,East,Laptop,16599
Jul,West,Tablet,12584
May,West,Headphones,8874
Aug,South,Phone,20651
Apr,South,Tablet,17299
Aug,East,Headphones,14133
Apr,West,Smartwatch,19001
Sep,South,Headphones,11702
Nov,North,Smartwatch,16447
May,East,Tablet,14481
Oct,East,Laptop,15997
Sep,East,Laptop,14672
Nov,East,Headphones,15138
Dec,South,Smartwatch,22441
Jul,South,Headphones,3376
Sep,East,Tablet,13626
Jul,North,Smartwatch,14332
Sep,East,Headphones,4791
Jul,South,Smartwatch,8426
Feb,North,Laptop,14798
Aug,West,Smartwatch,7677
Sep,West,Laptop,11910
Jul,North,Phone,19776
Jun,South,Smartwatch,5899
Jun,East,Smartwatch,3648
Oct,East,Laptop,21754
Oct,West,Phone,22045
Jun,South,Laptop,7706
Mar,North,Phone,16102
Apr,South,Headphones,18516
Jul,West,Headphones,8439
Sep,North,Tablet,6163
Apr,South,Laptop,5966
Sep,West,Laptop,15133
Apr,West,Tablet,19306
Jul,North,Tablet,7120
Jun,East,Laptop,8620
Oct,East,Phone,21146
Jun,South,Phone,10248
Dec,North,Smartwatch,6706
Oct,West,Tablet,12886
Sep,North,Smartwatch,16442
Oct,North,Tablet,16989
Aug,North,Smartwatch,6769
May,East,Tablet,16523
Apr,South,Tablet,14151
Jul,West,Smartwatch,10687
Mar,East,Phone,15247
Apr,East,Smartwatch,12785
Mar,West,Phone,11696
Feb,North,Laptop,5475
Sep,South,Tablet,12378
Mar,West,Tablet,18288
Dec,West,Phone,26128
Nov,North,Laptop,15699
Jan,North,Laptop,14102
Jul,North,Laptop,16685
Feb,North,Laptop,13352
Jun,West,Headphones,3526
Jul,South,Smartwatch,18965
Apr,East,Phone,7611
Jul,West,Tablet,11134
Apr,East,Tablet,15935
Feb,North,Tablet,12045
Mar,South,Laptop,16202
Apr,South,Phone,9400
Nov,West,Smartwatch,26512
Feb,South,Smartwatch,8954
Mar,North,Headphones,8775
Nov,West,Phone,23503
Jun,North,Phone,18195
Feb,North,Headphones,4009
Aug,North,Smartwatch,18462
Mar,North,Laptop,10772
May,East,Smartwatch,11102
May,South,Laptop,15970
Mar,South,Phone,12121
Jun,North,Smartwatch,19825
Dec,South,Smartwatch,9052
Jan,South,Tablet,5896
Dec,South,Tablet,28828
May,South,Smartwatch,20556
Feb,South,Headphones,15741
Oct,West,Headphones,15962
Apr,West,Tablet,4434
Dec,South,Phone,14277
Dec,South,Headphones,26742
Sep,East,Headphones,15243
May,East,Laptop,19358
Feb,South,Tablet,6958
May,West,Laptop,10081
Jun,South,Tablet,6204
Nov,South,Laptop,11659
Apr,North,Smartwatch,10235
Sep,South,Tablet,5457
Apr,West,Phone,13501
May,West,Headphones,10923
Jun,North,Smartwatch,13707
Nov,East,Tablet,7816
Jan,North,Smartwatch,13872
Feb,South,Laptop,10506
Sep,North,Headphones,20566
Aug,North,Headphones,11328
Mar,West,Tablet,7869
Feb,South,Headphones,5382
Nov,West,Smartwatch,13567
Jan,South,Phone,11143
Jul,South,Laptop,14737
Jan,South,Laptop,2808
Dec,East,Phone,7603
Apr,North,Laptop,4962
Aug,West,Phone,9914
May,West,Phone,11503
Apr,North,Phone,16773
Jul,East,Phone,7009
Sep,North,Laptop,15463
Sep,North,Smartwatch,14911
Jun,East,Phone,14785
Jun,North,Smartwatch,9199
Aug,West,Headphones,3188
Mar,West,Tablet,12768
Mar,East,Laptop,13542
Feb,North,Headphones,7629
Mar,South,Tablet,6999
Oct,West,Headphones,21475
Sep,South,Tablet,14248
May,North,Phone,4300
Jan,West,Phone,16406
Dec,East,Phone,27187
Dec,East,Tablet,10761
May,North,Tablet,9877
Jan,West,Headphones,6498
Oct,South,Laptop,15403
Apr,North,Headphones,13104
Jul,East,Tablet,7819
Dec,West,Laptop,29611
Jun,North,Smartwatch,9287
Nov,North,Headphones,19820
Feb,West,Smartwatch,8255
May,South,Headphones,19909
May,North,Tablet,6517
Jan,North,Tablet,11703
Mar,East,Headphones,6553
Sep,South,Phone,15931
Jan,West,Headphones,8610
May,North,Phone,5789
Sep,West,Laptop,19853
Dec,North,Headphones,8448
Dec,South,Phone,24417
Mar,East,Laptop,3534
May,East,Phone,3259
Mar,East,Headphones,11142
Jan,West,Laptop,8964
Apr,North,Headphones,6015
Jul,South,Phone,16819
Feb,East,Tablet,8787
Aug,West,Laptop,10381
Nov,North,Smartwatch,7867
Mar,South,Headphones,5130
Jul,East,Smartwatch,4549
Jul,North,Laptop,10009
Sep,East,Laptop,19319
May,South,Laptop,6002
Feb,West,Phone,5422
Jun,South,Phone,7154
Aug,South,Phone,16857
Aug,South,Laptop,16376
Aug,South,Phone,11739
Feb,East,Smartwatch,10580
May,West,Laptop,10658
Oct,East,Smartwatch,13768
Jan,East,Laptop,11160
Oct,North,Phone,12346
Feb,West,Smartwatch,16277
Feb,West,Headphones,13153
Nov,West,Smartwatch,11128
Oct,East,Laptop,9664
Nov,West,Tablet,12710
Jul,West,Laptop,6518
Feb,North,Laptop,14789
Sep,East,Phone,17385
Mar,North,Laptop,14835
Feb,East,Headphones,16095
May,East,Tablet,18092
Mar,East,Tablet,8166
Jan,West,Tablet,8658
Apr,South,Phone,10777
Nov,West,Laptop,17317
Jun,East,Phone,11828
Jun,South,Headphones,11400
Jun,East,Tablet,5192
Apr,West,Smartwatch,16795
Jun,North,Phone,7997
Jun,East,Tablet,13404
Mar,South,Headphones,9414
Apr,West,Tablet,15486
Jul,South,Smartwatch,14443
Oct,South,Phone,21801
Jul,North,Headphones,7806
Jun,East,Laptop,11947
Mar,East,Laptop,9214
Dec,North,Headphones,16885
Jun,South,Tablet,20452
May,North,Tablet,16996
Feb,West,Laptop,7406
Dec,South,Laptop,15783
Jun,South,Phone,14641
Jan,North,Laptop,8253
Jan,North,Laptop,12815
Mar,West,Phone,16732
Jul,South,Tablet,4261
Sep,East,Headphones,17811
Mar,West,Tablet,7372
Sep,North,Headphones,17670
Jun,North,Smartwatch,4561
Oct,North,Tablet,12165
Feb,North,Laptop,7953
Oct,North,Tablet,11384
Aug,South,Phone,16367
Mar,North,Laptop,4804
Sep,South,Laptop,8225
Jul,South,Tablet,17142
Feb,East,Headphones,5933
Jul,North,Smartwatch,11693
Nov,East,Tablet,5737
Feb,North,Tablet,5063
Mar,East,Smartwatch,5960
Jan,East,Smartwatch,16279
Sep,East,Tablet,6532
Jul,East,Smartwatch,17431
Aug,South,Phone,14729
Nov,North,Headphones,6565
Sep,South,Smartwatch,5629
Jun,East,Headphones,11393
Jun,East,Phone,10296
May,South,Phone,4607
Aug,West,Laptop,16767
Jul,East,Smartwatch,9914
Feb,East,Headphones,2911
Sep,North,Laptop,12548
Oct,South,Phone,19388
Aug,West,Phone,20236
Jul,South,Laptop,17477
Jul,West,Headphones,19262
Apr,East,Laptop,19378
Aug,North,Laptop,8528
Jul,South,Phone,5964
Sep,East,Phone,8937
Nov,East,Smartwatch,15331
Apr,South,Smartwatch,15700
Dec,West,Headphones,29706
Feb,West,Headphones,4322
Feb,South,Phone,12998
Mar,East,Tablet,16566
Mar,West,Phone,5156
Feb,East,Headphones,9390
Apr,West,Tablet,10193
Sep,East,Phone,21225
Jun,South,Smartwatch,18515
Aug,North,Laptop,9222
Aug,North,Phone,4614
Nov,West,Phone,23102
Jul,East,Headphones,11331
Jul,East,Phone,14074
Jan,East,Laptop,12837
May,East,Headphones,5861
Jul,North,Tablet,3814
Apr,West,Tablet,14187
Dec,North,Phone,7596
Sep,South,Smartwatch,4800
Nov,West,Laptop,22401
Jul,East,Phone,3067
Sep,West,Tablet,17855
Nov,East,Tablet,16906
Jul,North,Tablet,10353
Jun,East,Smartwatch,16706
Dec,East,Phone,8392
Dec,East,Tablet,17512
Aug,West,Laptop,11296
May,South,Phone,20648
Jun,East,Headphones,7892
Oct,South,Smartwatch,7123
Aug,South,Tablet,14171
Nov,East,Phone,12337
Oct,North,Tablet,15909
Oct,West,Tablet,10942
Dec,East,Phone,15075
Jul,North,Phone,11412
Jan,North,Phone,9786
Feb,West,Headphones,15310
Apr,West,Laptop,17360
Jan,West,Smartwatch,10007
May,East,Laptop,6767
Jan,South,Tablet,5236
Jul,West,Smartwatch,13334
Jun,West,Phone,9225
Jun,South,Tablet,20796
Aug,East,Headphones,6458
Jul,North,Smartwatch,11604
May,West,Smartwatch,13406
Jul,West,Tablet,18485
Feb,North,Tablet,15043
Aug,East,Headphones,9255
May,South,Phone,9791
Jul,West,Laptop,19025
Sep,South,Headphones,17381
Sep,South,Laptop,7683
May,South,Tablet,10026
Mar,North,Phone,17667
Dec,South,Smartwatch,28011
Oct,East,Smartwatch,18033
Feb,West,Headphones,11422
Apr,West,Tablet,3265
Jan,North,Tablet,13313
Mar,East,Laptop,16281
Apr,East,Tablet,17022
Jan,West,Phone,4671
Jul,North,Headphones,14819
Aug,West,Smartwatch,13778
Sep,North,Laptop,12892
Mar,North,Smartwatch,13100
Feb,South,Laptop,13061
Oct,South,Laptop,7380
Jul,East,Tablet,5577
Jan,South,Tablet,16155
Nov,East,Smartwatch,10970
Nov,East,Smartwatch,22711
Aug,South,Smartwatch,11845
Jul,West,Smartwatch,11283
Oct,West,Tablet,18417
Aug,North,Headphones,17204
May,North,Laptop,4490
May,South,Laptop,11190
May,West,Headphones,11746
Mar,North,Phone,15183
Feb,North,Headphones,6491
May,West,Laptop,3759
Oct,West,Phone,15867
Jul,South,Phone,15560
May,East,Phone,10549
Aug,West,Smartwatch,8115
Feb,South,Phone,6216
Sep,East,Phone,7121
Nov,North,Laptop,22879
Mar,East,Tablet,18801
Jan,West,Laptop,9544
Oct,South,Smartwatch,23424
Jul,East,Headphones,4484
Jan,North,Tablet,7139
Dec,East,Tablet,12280
May,South,Laptop,5933
Aug,East,Headphones,9699
May,South,Smartwatch,19038
Jan,West,Smartwatch,10404
Jul,East,Phone,9047
Jun,South,Tablet,19761
Sep,South,Laptop,13556
Apr,North,Smartwatch,16225
Nov,West,Smartwatch,5343
Aug,West,Laptop,17413
Jan,South,Laptop,7176
Mar,South,Headphones,5947
Aug,West,Phone,12673
Jan,South,Laptop,14546
Jun,East,Phone,12150
Jul,West,Phone,11897
Feb,South,Headphones,6443
Dec,West,Tablet,18666
May,South,Laptop,7809
Sep,West,Tablet,17139
Nov,West,Phone,17294
Nov,North,Phone,20196
Jun,North,Tablet,6713
Nov,East,Smartwatch,8218
Dec,North,Headphones,11197
Apr,East,Phone,3350
Nov,East,Laptop,7495
Apr,West,Laptop,18655
Dec,North,Phone,19480
Jul,East,Tablet,11298
Oct,South,Smartwatch,14952
May,South,Smartwatch,20731
Dec,East,Laptop,8631
Apr,West,Phone,13682
May,East,Tablet,15484
Oct,East,Laptop,21568
Oct,North,Tablet,10419
Mar,South,Smartwatch,6416
Mar,East,Headphones,6405
Jan,North,Smartwatch,8187
Apr,South,Tablet,6399
Aug,West,Laptop,16579
Aug,West,Phone,4714
Jul,South,Laptop,4280
Nov,North,Tablet,25890
Jan,East,Tablet,9949
Feb,West,Laptop,9401
Nov,South,Smartwatch,18690
Mar,North,Laptop,11951
Mar,South,Phone,14566
Mar,South,Smartwatch,16914
Dec,North,Phone,27051
Oct,South,Tablet,8932
May,East,Laptop,15281
Dec,West,Laptop,13011
Jul,North,Smartwatch,5230
Mar,East,Laptop,13204
Sep,South,Phone,19038
Jun,South,Laptop,16276
Aug,West,Tablet,5370
Jan,West,Laptop,13434
Jan,North,Phone,11857
Mar,South,Phone,4671
Feb,South,Laptop,3563
Nov,South,Tablet,17668
Jan,West,Smartwatch,15998
Sep,West,Laptop,4831
Oct,North,Headphones,7033
Apr,West,Laptop,15792
Jul,East,Smartwatch,9308
Jan,South,Smartwatch,5867
Aug,West,Laptop,17288
Feb,North,Headphones,5286
Jul,East,Tablet,15877
Aug,East,Smartwatch,6932
Sep,North,Smartwatch,20392
Nov,West,Phone,11678
Sep,South,Tablet,7750
Aug,South,Headphones,7584
Sep,West,Phone,4032
Dec,North,Tablet,28255
Mar,North,Smartwatch,18176
Jan,South,Tablet,15249
Jun,North,Tablet,16703
Mar,South,Smartwatch,4132
Jul,West,Tablet,4917
Aug,East,Phone,3788
Jan,West,Phone,16993
Nov,South,Tablet,13196
Sep,West,Headphones,6397
Jul,South,Tablet,14378
Feb,North,Tablet,9129
Jul,East,Tablet,14353
Jun,East,Smartwatch,19164
Feb,East,Smartwatch,15488
Sep,North,Phone,11306
Nov,South,Laptop,4372
Oct,East,Headphones,6018
Nov,South,Tablet,15580
Oct,South,Tablet,23870
Aug,North,Headphones,11525
Jul,North,Smartwatch,12204
Jan,East,Tablet,17866
Dec,West,Laptop,16699
Sep,South,Phone,20940
Sep,North,Tablet,8126
Nov,North,Smartwatch,14388
Nov,East,Phone,13756
Oct,West,Phone,17293
Jun,North,Phone,19978
Apr,East,Laptop,17157
Jan,South,Tablet,16035
Sep,North,Smartwatch,8724
Jul,North,Laptop,11680
Aug,West,Tablet,9573
Feb,North,Headphones,13256
Aug,West,Smartwatch,7157
Feb,East,Phone,5374
Dec,West,Headphones,28275
Apr,North,Tablet,12805
Mar,South,Tablet,6965
Jul,South,Headphones,16398
Feb,West,Laptop,13342
Mar,South,Tablet,14957
Oct,North,Laptop,23893
Apr,East,Smartwatch,19773
Oct,East,Laptop,15082
Jan,West,Tablet,17547
Jun,West,Tablet,8974
Jul,East,Smartwatch,12252
Mar,East,Phone,10627
Feb,South,Headphones,11615
Dec,North,Phone,7515
Jan,South,Headphones,4399
Jun,North,Tablet,21736
Mar,West,Headphones,17816
Oct,East,Phone,19264
Dec,West,Phone,18384
Jan,East,Headphones,14771
Nov,West,Smartwatch,10077
Mar,East,Smartwatch,6327
May,South,Tablet,19209
Apr,North,Smartwatch,17747
Aug,West,Tablet,18087
Jan,North,Laptop,4140
Apr,North,Headphones,18744
Dec,South,Smartwatch,4846
Jun,North,Tablet,21153
Jun,North,Tablet,8767
Dec,North,Phone,26800
Nov,South,Smartwatch,26399
May,South,Laptop,6508
Nov,East,Phone,14083
Mar,South,Headphones,16031
Mar,South,Smartwatch,18971
Aug,North,Phone,6307
Apr,South,Tablet,16696
Oct,South,Tablet,9734
Apr,South,Phone,4580
Nov,South,Smartwatch,10246
Feb,East,Smartwatch,7055
Sep,South,Laptop,10546
May,East,Headphones,8800
Apr,North,Laptop,11770
Mar,East,Phone,3585
Sep,West,Tablet,3899
May,East,Headphones,18376
Nov,West,Smartwatch,18658
Dec,North,Headphones,11388
Aug,South,Tablet,14375
Aug,South,Smartwatch,12050
May,West,Tablet,8964
Mar,East,Smartwatch,13770
Feb,South,Tablet,14272
Feb,South,Tablet,15717
Dec,East,Phone,19695
May,West,Tablet,6650
Aug,North,Laptop,9145
Jul,South,Tablet,13328
Dec,West,Phone,10251
Aug,South,Headphones,10720
May,North,Phone,11269
Jul,East,Headphones,11484
Sep,North,Laptop,19086
May,North,Tablet,11332
Jun,East,Tablet,17894
Nov,North,Laptop,9960
Jul,South,Tablet,10830
Mar,North,Tablet,14651
Oct,South,Laptop,5023
Jul,West,Tablet,14004
Jul,West,Headphones,5150
Nov,North,Phone,20868
Jan,North,Headphones,9802
Feb,North,Smartwatch,8630
Apr,West,Phone,18488
Mar,South,Phone,13851
Feb,West,Headphones,10869
Jun,South,Phone,14515
Apr,West,Tablet,4300
Feb,West,Headphones,8222
Sep,West,Smartwatch,8015
Jan,South,Tablet,6124
Jul,South,Phone,19621
Apr,South,Laptop,5454
Feb,West,Phone,12388
Sep,North,Laptop,21415
Nov,West,Laptop,19815
Jun,West,Tablet,17524
Aug,East,Laptop,19517
Nov,North,Headphones,13460
Apr,South,Smartwatch,4530
Jul,South,Phone,11307
Aug,West,Laptop,19282
Jun,South,Headphones,18161
Jul,West,Tablet,8961
Aug,North,Tablet,18121
Jun,West,Smartwatch,9753
Aug,North,Tablet,14724
Aug,West,Headphones,5256
Jul,South,Tablet,12033
Nov,West,Laptop,8365
Mar,East,Laptop,14699
Jul,North,Smartwatch,18765
Feb,North,Tablet,8982
Mar,North,Laptop,4013
May,North,Smartwatch,6403
Jul,East,Headphones,11793
Jan,North,Tablet,13588
Feb,West,Smartwatch,7822
Aug,South,Smartwatch,18102
Feb,East,Laptop,5357
Mar,West,Headphones,5971
Feb,North,Laptop,13527
Nov,North,Headphones,16551
Dec,North,Tablet,9732
May,East,Tablet,9494
May,South,Tablet,10217
Jul,South,Headphones,19448
Mar,South,Phone,5570
Sep,East,Phone,9253
Dec,South,Headphones,4651
Sep,South,Smartwatch,20209
Sep,East,Phone,7329
Jul,East,Smartwatch,18701
May,South,Phone,16474
Nov,East,Tablet,17601
Jun,North,Phone,4022
Jan,West,Smartwatch,14068
May,East,Tablet,11972
Aug,East,Phone,6612
Feb,West,Smartwatch,11414
Jun,South,Phone,21062
May,North,Tablet,9610
May,West,Headphones,15310
May,East,Laptop,6267
Oct,East,Tablet,7532
Sep,North,Phone,15299
Jan,North,Tablet,11933
Aug,South,Headphones,5446
Nov,East,Laptop,25713
Jul,West,Headphones,3783
Apr,West,Tablet,10159
Dec,South,Headphones,19765
Mar,North,Phone,4238
May,North,Laptop,13033
Apr,East,Smartwatch,9296
Sep,West,Headphones,4191
Aug,West,Headphones,18516
Jun,West,Headphones,17067
Sep,South,Laptop,12574
May,South,Laptop,8855
Jul,North,Tablet,11544
Jul,South,Phone,4063
Apr,West,Smartwatch,3052
Sep,East,Tablet,19442
Sep,North,Smartwatch,8516
Jun,East,Phone,11240
May,West,Headphones,8195
Mar,East,Phone,16339
Mar,South,Headphones,9424
Jun,West,Tablet,5006
Dec,South,Headphones,21426
Mar,North,Headphones,4578
May,East,Laptop,8332
May,West,Headphones,14529
May,North,Laptop,20761
Jan,South,Headphones,13288
Feb,West,Phone,12067
May,East,Phone,15462
Feb,North,Headphones,3608
Dec,North,Headphones,27157
Sep,West,Tablet,21720
Mar,West,Laptop,15195
Oct,West,Tablet,3897
May,East,Tablet,15400
Mar,North,Headphones,15027
Dec,West,Laptop,19708
Jun,East,Tablet,17166
Oct,North,Laptop,13447
Nov,West,Phone,6045
Jul,West,Tablet,5274
Feb,North,Headphones,5986
Jul,North,Phone,14784
Mar,West,Laptop,16789
Apr,North,Headphones,3758
Jun,North,Tablet,7343
Apr,East,Laptop,19944
Dec,South,Laptop,12627
Dec,West,Smartwatch,14580
Feb,South,Tablet,4697
Jun,South,Smartwatch,9681
Jun,East,Phone,4119
Jun,South,Laptop,11840
Dec,East,Headphones,6546
Jan,North,Tablet,15560
Jun,North,Phone,7790
Dec,East,Headphones,9055
Jun,South,Smartwatch,19998
Jul,East,Tablet,6743
Jan,South,Phone,16654
Dec,East,Smartwatch,6123
Dec,West,Tablet,28267
Sep,West,Phone,14712
Dec,North,Phone,19819
Mar,East,Phone,3011
Dec,North,Phone,7662
May,South,Tablet,13636
Sep,South,Smartwatch,12134
Oct,North,Phone,14215
Oct,North,Headphones,20893
May,North,Phone,10843
Feb,West,Tablet,10795
Jun,West,Smartwatch,18319
Aug,South,Tablet,19905
Oct,South,Smartwatch,18238
Jan,South,Laptop,9406
Oct,East,Smartwatch,4586
Sep,West,Headphones,14932
Oct,East,Phone,6778
Feb,South,Phone,3964
Jan,North,Smartwatch,6046
Mar,North,Phone,10322
Sep,North,Headphones,12461
Aug,West,Smartwatch,4698
Feb,South,Laptop,14132
Aug,East,Laptop,3221
Sep,North,Laptop,11405
Jul,South,Smartwatch,6892
Jan,North,Tablet,8138
May,North,Smartwatch,3412
Aug,North,Headphones,16717
Jul,North,Tablet,18739
Jun,North,Headphones,21976
May,West,Laptop,3173
Jun,North,Tablet,19822
Jul,North,Phone,19816
Dec,North,Laptop,23821
Apr,West,Phone,18513
Feb,West,Laptop,4927
Feb,East,Headphones,10433
Feb,South,Laptop,4207
Aug,North,Smartwatch,8054
Jan,South,Phone,10413
Feb,North,Phone,2605
Mar,South,Laptop,7875
Mar,West,Tablet,9595
Mar,South,Headphones,6217
Mar,West,Tablet,2868
May,East,Laptop,4198
Mar,East,Tablet,7053
Nov,East,Laptop,15560
Oct,East,Smartwatch,12165
Mar,North,Headphones,12110
Aug,South,Smartwatch,20021
Jul,East,Tablet,13496
Jun,West,Laptop,11816
Jul,South,Smartwatch,15670
Jan,North,Smartwatch,11129
Dec,North,Tablet,29494
Aug,East,Laptop,19199
Oct,North,Smartwatch,7279
Jan,South,Tablet,10844
Sep,South,Headphones,11849
Oct,North,Laptop,18502
Sep,West,Tablet,17194
Sep,North,Phone,5010
Oct,West,Phone,10219
Nov,North,Headphones,4110
May,West,Smartwatch,11265
Feb,West,Tablet,11717
Aug,North,Smartwatch,13024
Sep,East,Smartwatch,3597
Feb,North,Headphones,11365
Sep,South,Headphones,7285
Mar,North,Smartwatch,11679
Dec,West,Smartwatch,25693
Jul,East,Laptop,11698
Oct,North,Tablet,21171
Nov,North,Smartwatch,18848
Apr,East,Phone,16856
Oct,East,Smartwatch,17517
Jul,South,Tablet,12752
Feb,East,Phone,9549
May,South,Phone,4228
Aug,South,Laptop,15314
Nov,West,Laptop,14580
Jan,North,Laptop,7588
Aug,South,Smartwatch,11595
Sep,South,Tablet,6667
Aug,East,Smartwatch,16645
Dec,South,Phone,7086
Feb,South,Tablet,3641
May,North,Phone,15552
Oct,East,Laptop,10989
Aug,West,Tablet,3376
Oct,East,Laptop,12232
Jun,East,Tablet,17398
Dec,East,Smartwatch,4648
Aug,West,Laptop,9909
Jan,West,Smartwatch,13574
Oct,East,Headphones,16118
Feb,East,Laptop,13883
Jan,North,Smartwatch,16884
Jan,West,Phone,13424
Apr,West,Laptop,9269
Feb,West,Tablet,12078
Jun,West,Headphones,17880
Feb,South,Smartwatch,14638
Jun,East,Smartwatch,7090
Mar,North,Laptop,10677
Sep,East,Phone,11807
Feb,South,Headphones,5559
Dec,South,Headphones,15637
Sep,North,Phone,6351
Dec,North,Laptop,20896
Aug,North,Headphones,13667
Sep,North,Laptop,16442
May,South,Laptop,17351
May,South,Laptop,8624
Sep,North,Headphones,16207
Jul,East,Laptop,11098
Jan,North,Headphones,13783
May,South,Laptop,14420
Apr,West,Smartwatch,18374
Jul,East,Headphones,14866
Dec,West,Phone,16479
Oct,North,Laptop,20145
Nov,South,Smartwatch,4538
Jun,South,Headphones,8575
Jun,West,Smartwatch,16973
Jun,West,Laptop,14217
Jun,North,Headphones,8378
May,West,Smartwatch,9157
May,South,Headphones,11733
Oct,South,Tablet,8784
Jul,North,Smartwatch,13668
Feb,South,Phone,12123
Jan,South,Smartwatch,17431
Jan,South,Smartwatch,7399
Apr,North,Laptop,8932
May,North,Laptop,6703
Aug,South,Tablet,7039
Aug,North,Smartwatch,12970
Mar,West,Laptop,5029
Dec,North,Tablet,28923
Jul,West,Headphones,16891
Jun,North,Phone,7477
Jun,North,Phone,21129
Oct,West,Smartwatch,17295
Jun,North,Phone,21168
Jan,West,Headphones,9213
Feb,North,Smartwatch,6352
May,West,Laptop,13614
Feb,East,Tablet,10561
Oct,North,Laptop,19790
Jan,West,Laptop,9094
Jan,East,Phone,8310
Aug,East,Smartwatch,9752
Apr,West,Phone,12701
May,West,Laptop,15936
May,South,Laptop,5016
Apr,North,Smartwatch,3272
Feb,East,Phone,13829
Jan,North,Tablet,9565
Mar,South,Tablet,6968
Oct,West,Phone,6304
Aug,North,Laptop,13189
Aug,West,Phone,18648
Apr,West,Tablet,11235
Oct,East,Headphones,20440
Oct,West,Laptop,23227
Dec,North,Smartwatch,14805
Mar,South,Tablet,14891
Jul,South,Smartwatch,9043
Jul,West,Headphones,10827
Dec,West,Smartwatch,5379
Jun,South,Phone,16721
Mar,North,Phone,11002
Aug,North,Tablet,11451
Sep,West,Tablet,20010
Dec,East,Headphones,26337
Aug,South,Laptop,6158
Mar,East,Smartwatch,9524
Dec,West,Phone,6219
Jan,South,Phone,13078
Aug,South,Smartwatch,6954
Jul,East,Laptop,18607
Jan,East,Headphones,12796
Dec,South,Smartwatch,28179
Nov,East,Laptop,12602
Dec,South,Smartwatch,5218
Sep,East,Phone,4508
Dec,East,Phone,21853
May,North,Phone,13178
Dec,South,Tablet,11961
Mar,South,Smartwatch,7283
Sep,East,Headphones,20350
Jan,West,Tablet,11303
Nov,West,Tablet,24040
Jul,East,Smartwatch,8382
May,West,Headphones,5427
Dec,North,Tablet,14190
Mar,North,Headphones,11889
Jun,South,Smartwatch,10502
Feb,North,Tablet,8650
Mar,South,Tablet,10857
Apr,South,Laptop,10887
Oct,North,Tablet,9092
Sep,South,Phone,9751
Oct,North,Headphones,19490
Oct,North,Phone,16515
Jan,West,Laptop,17233
Oct,West,Phone,14119
Feb,North,Smartwatch,11815
Feb,West,Phone,4838
Dec,North,Smartwatch,18819
Jan,West,Smartwatch,17093
Feb,West,Smartwatch,12691
Jun,North,Smartwatch,8884
Apr,West,Tablet,3058
Apr,North,Smartwatch,6671
Nov,West,Laptop,10708
Jun,South,Laptop,3807
Oct,South,Smartwatch,4310
Jan,South,Headphones,3997
Jul,North,Laptop,6325
Aug,North,Laptop,12592
Sep,South,Phone,15935
Jun,West,Tablet,5970
Mar,East,Headphones,5065
May,North,Tablet,3393
Mar,South,Smartwatch,8317
Aug,South,Tablet,11095
Aug,North,Smartwatch,14680
Nov,East,Headphones,22431
Sep,West,Smartwatch,13211
Sep,West,Headphones,19575
Jul,West,Tablet,18586
Jun,West,Headphones,12271
Mar,West,Phone,7809
Aug,North,Phone,15521
Aug,East,Headphones,16088
Aug,South,Phone,9321
Oct,West,Smartwatch,9685
Jul,West,Laptop,12468
Aug,North,Headphones,6260
Jun,West,Tablet,21519
Jul,South,Phone,14228
