month,region,product,sales
2023-01,North,Smartphone,1325
2024-11,North,Smartwatch,2805
2023-12,North,Smartwatch,561
2023-11,South,Tablet,1901
2024-12,East,Smartphone,3373
2023-08,West,Smartphone,4085
2023-06,North,Headphones,251
2024-10,South,Laptop,2369
2023-02,West,Smartwatch,4274
2024-07,West,Tablet,1885
2024-08,West,Smartphone,3560
2024-08,North,Smartwatch,1936
2024-12,West,Tablet,1497
2024-02,East,Smartwatch,1175
2023-01,South,Tablet,4606
2023-10,West,Smartwatch,2108
2024-04,West,Headphones,1593
2023-04,East,Laptop,1235
2023-11,West,Smartwatch,1648
2024-04,North,Laptop,884
2024-08,North,Smartwatch,1520
2023-01,North,Smartphone,4938
2024-04,West,Headphones,2535
2024-07,South,Headphones,3581
2024-09,South,Laptop,3751
2024-10,West,Smartphone,2163
2023-09,South,Tablet,2120
2023-09,South,Headphones,4857
2023-09,West,Smartphone,2249
2024-05,North,Smartphone,1050
2023-12,West,Laptop,124
2024-01,North,Smartphone,117
2023-08,North,Smartphone,3925
2024-04,South,Tablet,669
2024-06,South,Laptop,1455
2023-01,North,Laptop,1692
2023-01,North,Smartphone,930
2023-12,South,Tablet,3182
2023-06,East,Smartwatch,971
2023-09,North,Headphones,934
2024-11,North,Laptop,3412
2023-05,North,Tablet,3216
2024-04,South,Tablet,1069
2024-06,West,Smartphone,692
2024-05,North,Headphones,354
2024-06,North,Laptop,2214
2023-01,North,Smartwatch,3065
2024-07,West,Smartphone,2761
2024-10,West,Laptop,702
2023-08,North,Laptop,1165
2023-03,North,Tablet,1939
2023-05,East,Headphones,2531
2024-11,West,Smartwatch,1065
2023-08,East,Headphones,1837
2024-07,North,Tablet,584
2024-06,North,Smartwatch,4234
2024-06,North,Smartwatch,110
2024-09,North,Smartphone,4819
2023-01,South,Smartwatch,4604
2024-03,South,Laptop,2127
2024-06,South,Headphones,3464
2023-07,East,Headphones,3187
2024-04,West,Smartphone,3138
2024-04,North,Smartwatch,704
2024-03,West,Tablet,1068
2023-06,South,Laptop,4360
2023-09,North,Smartphone,536
2023-07,North,Smartwatch,2874
2024-02,East,Tablet,1909
2023-11,West,Smartwatch,2869
2024-09,East,Smartphone,1929
2024-04,South,Tablet,392
2023-06,West,Tablet,4051
2024-10,South,Tablet,561
2024-04,East,Tablet,3984
2024-08,East,Smartwatch,3333
2024-04,North,Tablet,2191
2023-12,West,Smartwatch,4036
2024-05,West,Tablet,3039
2023-05,North,Tablet,4906
2024-01,West,Smartphone,188
2023-08,South,Smartwatch,1763
2024-12,South,Smartwatch,3401
2023-05,East,Headphones,2820
2023-12,South,Smartphone,3037
2023-09,West,Smartwatch,521
2023-03,North,Smartphone,3849
2023-03,East,Smartphone,4533
2023-01,North,Smartphone,365
2024-10,East,Laptop,2950
2024-06,East,Smartwatch,1478
2024-12,North,Smartphone,1914
2023-12,South,Laptop,2364
2023-09,South,Laptop,4516
2023-09,South,Tablet,949
2024-06,South,Tablet,4914
2024-06,North,Smartwatch,3836
2023-07,West,Tablet,1091
2023-04,East,Smartwatch,3864
2024-01,North,Laptop,1908
2024-05,South,Laptop,3374
2024-12,South,Smartwatch,816
2023-02,North,Tablet,995
2024-02,East,Tablet,1276
2023-03,North,Smartwatch,3853
2023-05,North,Headphones,1876
2024-02,West,Tablet,2904
2023-03,North,Smartphone,3492
2024-11,West,Tablet,1559
2023-07,East,Headphones,2643
2024-06,North,Laptop,4737
2024-01,North,Laptop,4830
2024-11,South,Laptop,3653
2024-10,North,Tablet,1449
2023-10,South,Laptop,3086
2024-01,South,Headphones,3430
2024-04,South,Headphones,4893
2023-09,East,Tablet,2222
2023-02,West,Smartphone,3728
2024-11,South,Tablet,597
2023-05,North,Laptop,3587
2024-10,North,Tablet,821
2024-05,South,Headphones,1463
2024-11,South,Tablet,407
2024-10,North,Tablet,2851
2023-04,South,Smartphone,983
2024-05,West,Headphones,1364
2023-09,West,Smartwatch,4448
2024-08,East,Smartwatch,2544
2023-02,South,Headphones,3133
2024-12,East,Smartwatch,1152
2024-06,East,Laptop,593
2024-09,East,Smartwatch,2121
2024-10,South,Laptop,1847
2023-11,East,Headphones,3402
2024-01,West,Smartwatch,2379
2023-08,East,Smartwatch,1031
2023-01,West,Laptop,2025
2024-05,West,Laptop,856
2023-12,South,Tablet,1154
2023-04,East,Smartphone,4030
2024-09,South,Smartwatch,4651
2024-01,West,Smartphone,4454
2023-09,North,Smartphone,4626
2023-07,East,Smartwatch,3553
2024-11,South,Laptop,2616
2024-12,North,Tablet,2064
2023-05,East,Headphones,746
2023-05,East,Smartwatch,4642
2024-05,South,Smartwatch,2930
2023-09,North,Headphones,294
2023-06,South,Smartphone,1245
2024-07,East,Tablet,2609
2024-04,East,Smartphone,4391
2024-09,West,Headphones,2183
2023-02,East,Headphones,4840
2023-10,East,Tablet,3452
2024-04,North,Headphones,421
2023-05,North,Headphones,2387
2024-03,West,Tablet,3231
2024-01,West,Smartwatch,4845
2024-01,West,Smartphone,1802
2024-01,South,Smartwatch,2312
2024-03,South,Smartwatch,930
2024-02,West,Smartphone,288
2023-08,South,Smartwatch,4152
2023-11,East,Tablet,191
2024-06,West,Smartphone,3977
2024-12,West,Laptop,2011
2023-04,South,Smartwatch,2436
2023-10,North,Headphones,1680
2023-01,West,Smartphone,1508
2023-05,South,Laptop,274
2024-01,South,Headphones,573
2023-01,North,Laptop,3532
2024-11,West,Smartwatch,369
2023-08,North,Headphones,2144
2023-03,East,Smartwatch,3295
2023-03,North,Headphones,793
2023-07,North,Smartphone,4571
2023-04,South,Tablet,1515
2023-03,North,Tablet,2183
2024-03,East,Laptop,1335
2023-08,South,Headphones,4067
2023-03,East,Smartwatch,2071
2023-07,North,Smartphone,233
2024-06,East,Smartphone,3012
2023-11,East,Smartphone,4885
2023-11,North,Tablet,940
2024-05,North,Smartwatch,1561
2023-06,South,Smartphone,3572
2023-08,South,Smartphone,4943
2023-01,West,Laptop,2975
2023-10,South,Headphones,2609
2024-07,North,Headphones,1065
2023-03,East,Headphones,2138
2023-04,East,Laptop,4340
2023-11,South,Tablet,1950
2024-03,South,Laptop,834
2023-01,North,Smartphone,2553
2023-09,East,Smartwatch,3116
2023-11,West,Smartphone,3102
2024-07,West,Smartphone,2415
2024-01,South,Smartwatch,4103
2024-04,West,Headphones,2413
2023-04,North,Laptop,4723
2023-01,West,Tablet,3263
2024-08,South,Smartphone,3419
2024-01,North,Smartphone,3561
2023-01,East,Tablet,529
2023-05,North,Laptop,3088
2023-05,South,Smartphone,3896
2024-02,South,Tablet,1696
2024-11,West,Smartphone,3462
2024-02,West,Headphones,2450
2023-08,East,Headphones,1879
2023-04,East,Smartphone,4088
2023-07,South,Smartphone,2548
2024-08,South,Headphones,2970
2024-07,South,Smartphone,3010
2024-03,East,Laptop,4713
2024-10,South,Laptop,4360
2023-04,East,Smartwatch,2172
2024-07,South,Laptop,3907
2023-09,North,Smartphone,4324
2024-09,North,Smartphone,2964
2024-01,South,Tablet,3718
2024-02,North,Laptop,1117
2024-11,East,Headphones,4790
2024-02,West,Headphones,1432
2024-10,North,Smartwatch,2583
2023-10,West,Tablet,281
2024-04,North,Headphones,4939
2023-05,East,Smartwatch,1938
2024-11,North,Laptop,2551
2023-06,North,Tablet,2052
2023-02,South,Tablet,4800
2024-01,West,Smartphone,362
2024-01,West,Laptop,760
2024-07,East,Tablet,1415
2024-06,East,Smartwatch,3019
2024-07,West,Headphones,2294
2023-01,South,Laptop,2172
2023-08,South,Laptop,2119
2024-10,West,Tablet,2840
2024-04,North,Tablet,915
2023-02,West,Tablet,4877
2023-08,North,Smartwatch,3518
2023-06,West,Smartphone,4197
2024-04,North,Tablet,3817
2024-11,South,Smartphone,4834
2023-11,West,Smartphone,3729
2024-05,East,Laptop,2853
2024-11,North,Headphones,3467
2024-07,South,Headphones,4785
2023-11,East,Smartwatch,301
2023-08,South,Smartwatch,1104
2024-10,North,Headphones,1412
2023-04,West,Headphones,2125
2023-11,South,Laptop,3233
2023-08,West,Laptop,3673
2023-09,West,Headphones,4321
2023-02,South,Tablet,3771
2024-04,South,Tablet,1896
2023-06,South,Laptop,4374
2024-09,West,Smartphone,1704
2024-09,East,Headphones,2002
2024-07,North,Smartwatch,4099
2023-08,East,Tablet,4688
2024-02,West,Smartphone,3604
2024-12,South,Tablet,2719
2024-04,South,Smartphone,2449
2023-12,North,Headphones,4464
2023-05,North,Headphones,4819
2024-12,East,Headphones,2772
2024-12,East,Laptop,918
2024-07,North,Smartphone,2777
2024-06,West,Smartwatch,647
2023-09,East,Smartwatch,4532
2023-02,South,Headphones,458
2024-08,South,Smartwatch,3461
2023-12,West,Tablet,2024
2023-02,North,Smartphone,4555
2023-10,East,Smartphone,4542
2023-01,South,Smartphone,4747
2023-04,North,Tablet,2801
2023-12,East,Laptop,2030
2023-09,West,Tablet,521
2023-04,South,Smartphone,435
2023-09,West,Smartphone,1626
2023-06,West,Smartphone,156
2023-01,West,Smartwatch,4050
2023-10,East,Laptop,3247
2024-02,West,Tablet,3637
2024-10,East,Smartphone,821
2024-06,East,Headphones,4177
2023-06,West,Laptop,485
2024-06,West,Headphones,2917
2024-08,North,Laptop,2987
2024-04,South,Smartphone,2819
2024-03,North,Laptop,359
2024-04,South,Laptop,4588
2023-08,South,Smartphone,699
2024-01,North,Headphones,3355
2024-11,North,Headphones,1139
2023-11,South,Smartwatch,4148
2023-07,South,Headphones,855
2024-05,South,Headphones,3677
2024-06,East,Laptop,3257
2024-10,South,Smartwatch,2858
2024-11,West,Smartphone,576
2024-07,West,Smartphone,1699
2024-01,West,Tablet,2459
2024-03,North,Smartwatch,1361
2024-11,North,Laptop,1682
2024-10,North,Tablet,2938
2024-10,South,Tablet,4925
2023-01,West,Smartphone,3670
2024-04,South,Headphones,1598
2023-05,East,Laptop,848
2023-03,East,Smartwatch,4911
2024-11,North,Tablet,2486
2023-10,East,Laptop,630
2024-07,West,Smartphone,4887
2023-05,East,Tablet,2309
2023-07,North,Tablet,4163
2024-02,South,Smartphone,3968
2023-03,East,Smartphone,1208
2024-01,West,Smartphone,589
2024-01,West,Laptop,104
2023-10,West,Laptop,175
2023-02,South,Laptop,2828
2023-06,West,Headphones,572
2023-08,North,Tablet,3309
2023-04,North,Laptop,1481
2023-12,West,Headphones,937
2024-03,East,Tablet,702
2023-08,West,Laptop,1286
2023-07,North,Smartphone,1581
2024-02,North,Smartwatch,3372
2024-11,North,Laptop,331
2024-07,East,Smartwatch,427
2024-02,East,Laptop,1049
2024-10,East,Smartphone,1986
2024-01,North,Smartwatch,4195
2024-09,South,Headphones,2397
2023-01,West,Smartphone,1407
2024-07,West,Smartwatch,297
2023-01,North,Smartwatch,4611
2023-04,East,Smartphone,2879
2023-10,South,Smartphone,3436
2023-03,South,Smartphone,1438
2024-08,East,Tablet,1791
2023-09,West,Headphones,315
2023-03,West,Laptop,1749
2023-06,South,Smartwatch,2962
2023-06,South,Laptop,709
2024-11,East,Smartphone,2658
2023-12,West,Headphones,1017
2024-11,South,Headphones,4352
2023-01,West,Tablet,261
2024-04,South,Smartphone,4237
2024-12,East,Smartwatch,2911
2023-05,West,Tablet,3521
2023-09,South,Smartphone,4315
2023-10,South,Tablet,1198
2024-01,South,Laptop,2821
2024-03,South,Smartphone,2808
2023-12,East,Smartwatch,222
2023-05,West,Smartwatch,2800
2023-05,West,Smartphone,3353
2024-06,North,Tablet,3161
2023-12,West,Headphones,4061
2023-03,North,Smartphone,888
2023-07,South,Smartwatch,356
2024-05,East,Laptop,4125
2024-07,East,Smartwatch,3754
2024-06,South,Headphones,3351
2023-01,North,Smartwatch,3689
2024-12,South,Headphones,4875
2023-05,East,Smartphone,707
2023-02,East,Smartwatch,4526
2023-01,West,Tablet,4027
2023-07,North,Tablet,2252
2023-11,West,Smartwatch,646
2023-11,East,Smartwatch,4988
2024-06,East,Laptop,2004
2024-05,West,Smartwatch,1782
2023-02,West,Laptop,588
2023-07,East,Laptop,1922
2023-07,West,Laptop,3221
2023-10,West,Laptop,3874
2024-10,North,Smartphone,3172
2024-09,East,Tablet,3552
2023-03,South,Laptop,749
2023-12,North,Tablet,747
2023-03,South,Laptop,480
2023-11,West,Tablet,2166
2023-12,West,Smartwatch,1963
2023-04,South,Smartwatch,2390
2024-04,West,Tablet,4324
2024-08,West,Laptop,1299
2024-06,North,Smartphone,4604
2023-04,South,Tablet,4987
2024-10,North,Headphones,3090
2023-06,South,Smartphone,1207
2024-09,North,Headphones,3547
2024-03,East,Tablet,321
2023-01,East,Laptop,1539
2023-03,South,Headphones,717
2023-05,East,Tablet,2670
2024-10,North,Smartphone,2855
2024-05,South,Laptop,2890
2024-02,East,Headphones,4042
2023-09,East,Tablet,3409
2023-03,South,Laptop,4154
2024-01,East,Laptop,324
2023-03,East,Smartwatch,2341
2023-11,South,Laptop,4252
2023-02,East,Tablet,3796
2024-12,East,Smartphone,3450
2024-03,East,Smartwatch,3927
2024-01,East,Tablet,1503
2024-07,West,Tablet,4312
2024-10,South,Tablet,509
2024-04,West,Headphones,2016
2024-06,West,Headphones,3538
2023-07,North,Smartphone,4167
2024-01,West,Tablet,2959
2023-04,West,Headphones,2083
2023-09,North,Headphones,2151
2023-10,East,Headphones,3801
2023-09,East,Smartphone,122
2023-07,West,Smartphone,3068
2024-03,North,Tablet,844
2023-08,East,Smartwatch,701
2024-07,North,Tablet,3135
2023-11,South,Headphones,1942
2023-05,South,Headphones,2774
2023-02,South,Laptop,4276
2023-10,South,Tablet,2762
2024-04,West,Headphones,582
2024-11,South,Headphones,4136
2024-01,South,Smartwatch,2739
2023-08,North,Laptop,3411
2023-09,East,Tablet,4228
2023-11,North,Smartphone,4475
2023-11,West,Tablet,3925
2024-11,South,Tablet,2299
2024-04,East,Smartwatch,1782
2023-10,East,Tablet,4896
2024-12,South,Smartwatch,3708
2023-12,South,Smartwatch,1118
2023-06,West,Headphones,4860
2023-12,West,Smartphone,3070
2023-10,South,Smartwatch,1411
2024-06,South,Laptop,1518
2024-06,South,Laptop,2600
2023-04,South,Smartphone,2767
2023-09,East,Smartwatch,1486
2023-07,West,Smartphone,1244
2024-06,South,Headphones,2163
2023-08,South,Laptop,4934
2023-11,East,Tablet,1646
2023-07,North,Laptop,2245
2023-09,South,Smartwatch,2263
2023-08,East,Smartphone,3112
2023-03,East,Laptop,4544
2024-05,North,Tablet,4427
2023-02,West,Tablet,3282
2024-03,West,Smartphone,3523
2024-02,West,Smartphone,4101
2024-06,South,Laptop,3659
2024-04,West,Smartwatch,1656
2024-08,South,Headphones,2786
2024-10,South,Tablet,2432
2023-04,East,Smartphone,1756
2024-08,West,Headphones,644
2023-06,West,Headphones,491
2023-06,West,Headphones,2088
2023-11,South,Smartwatch,4185
2024-05,South,Smartphone,396
2024-12,West,Tablet,1186
2023-03,South,Smartphone,4465
2024-01,South,Laptop,3361
2024-10,North,Tablet,4705
2023-03,North,Smartphone,1216
2024-04,West,Tablet,1176
2024-03,West,Laptop,595
2023-11,North,Tablet,3095
2024-06,South,Headphones,193
2024-03,South,Smartwatch,4820
2023-05,East,Laptop,4424
2024-04,West,Tablet,820
2024-04,West,Laptop,4462
2024-05,West,Headphones,4476
2023-09,East,Smartwatch,4126
2024-11,East,Laptop,4155
2023-03,South,Headphones,1206
2024-08,North,Headphones,4032
2024-01,North,Headphones,3822
2024-10,North,Tablet,1471
2023-03,South,Smartphone,522
2023-07,North,Laptop,2105
2023-06,East,Smartphone,4649
2023-09,East,Headphones,4702
2023-12,West,Smartphone,4511
2024-03,North,Headphones,863
2024-09,East,Headphones,3468
2024-08,West,Smartwatch,997
2023-03,North,Smartwatch,1052
2023-10,North,Smartphone,3022
2023-01,East,Laptop,4579
2024-07,West,Smartphone,3297
2024-07,West,Laptop,4298
2024-11,East,Smartphone,999
2024-11,East,Tablet,4123
2024-01,East,Tablet,4305
2023-12,North,Laptop,3741
2023-01,East,Smartwatch,3643
2024-07,East,Laptop,3741
2024-12,South,Smartphone,4865
2024-04,East,Headphones,3190
2024-11,East,Tablet,4579
2024-11,North,Headphones,861
2024-03,West,Tablet,2507
2024-04,North,Smartphone,985
2023-11,South,Tablet,2743
2024-12,East,Laptop,3343
2023-06,East,Headphones,1335
2023-11,East,Headphones,3033
2023-03,East,Smartphone,1568
2024-03,East,Headphones,109
2023-01,East,Smartphone,891
2023-07,South,Smartwatch,1762
2023-01,East,Laptop,843
2024-05,East,Tablet,2528
2023-09,East,Tablet,3593
2024-11,South,Tablet,4646
2024-01,East,Smartwatch,1216
2023-11,South,Laptop,2541
2024-08,North,Headphones,1454
2023-06,East,Headphones,2580
2023-01,West,Laptop,3101
2023-07,South,Laptop,1286
2023-12,North,Tablet,4187
2024-10,South,Headphones,2931
2024-08,South,Laptop,3761
2024-11,North,Headphones,1848
2024-07,East,Laptop,2963
2024-05,East,Smartphone,1214
2023-04,South,Tablet,3364
2023-03,North,Laptop,3190
2023-01,East,Smartwatch,1163
2024-06,South,Laptop,3848
2024-09,West,Smartphone,4645
2024-03,North,Smartwatch,2832
2023-08,West,Smartwatch,1972
2023-01,West,Laptop,4820
2024-08,South,Smartphone,2069
2024-02,North,Smartwatch,984
2023-04,East,Tablet,4063
2023-05,East,Tablet,3778
2024-11,South,Headphones,418
2024-01,East,Headphones,3916
2024-12,East,Smartphone,3817
2024-03,West,Smartwatch,3295
2023-06,West,Tablet,1474
2023-01,North,Tablet,587
2024-11,West,Smartphone,550
2024-07,East,Smartwatch,452
2024-01,North,Smartphone,2040
2023-06,North,Laptop,2467
2024-03,South,Tablet,3336
2024-04,West,Smartphone,347
2024-12,North,Smartphone,3603
2024-11,East,Laptop,667
2024-04,North,Headphones,783
2023-10,North,Tablet,743
2024-10,South,Smartphone,578
2023-09,East,Tablet,2860
2023-09,East,Headphones,4563
2024-05,West,Smartphone,4552
2024-05,East,Laptop,1468
2024-05,North,Tablet,2326
2024-12,East,Laptop,3596
2023-12,East,Headphones,3712
2024-01,North,Headphones,4107
2023-12,South,Tablet,1942
2024-02,West,Headphones,3477
2023-10,West,Smartwatch,2514
2024-11,South,Tablet,1159
2024-07,North,Smartwatch,1744
2023-02,West,Headphones,1911
2023-04,South,Tablet,2293
2024-07,South,Smartwatch,2527
2023-07,South,Headphones,267
2024-03,West,Smartphone,4282
2024-03,West,Smartphone,253
2024-12,West,Laptop,2644
2023-06,West,Smartphone,3968
2023-03,East,Smartwatch,414
2023-06,South,Smartphone,822
2024-04,East,Tablet,3731
2023-02,South,Tablet,3445
2023-07,West,Tablet,2911
2023-11,West,Smartphone,2409
2023-07,East,Smartphone,2601
2023-04,North,Laptop,3433
2024-12,West,Headphones,2123
2024-08,North,Laptop,449
2023-07,South,Smartwatch,923
2023-04,East,Tablet,537
2023-12,North,Smartphone,268
2023-05,North,Headphones,3919
2024-11,West,Headphones,3514
2024-07,North,Smartphone,3401
2023-05,North,Laptop,4218
2024-07,South,Headphones,3135
2024-09,East,Laptop,4476
2023-03,West,Smartphone,3690
2023-11,West,Laptop,2869
2023-07,North,Tablet,2400
2024-05,South,Smartphone,4599
2023-09,North,Smartphone,2280
2024-09,North,Headphones,3445
2023-09,West,Headphones,2765
2023-10,North,Headphones,331
2024-01,North,Tablet,2692
2024-03,South,Tablet,4274
2024-10,West,Smartwatch,1158
2023-05,East,Smartphone,2642
2023-03,South,Headphones,1233
2023-08,South,Smartphone,3746
2024-08,South,Laptop,2475
2023-10,West,Tablet,3980
2024-01,North,Smartwatch,2837
2023-03,East,Laptop,2531
2024-10,West,Smartphone,1487
2023-08,North,Tablet,3403
2023-09,South,Headphones,1537
2024-10,West,Laptop,3465
2024-09,North,Tablet,4742
2023-12,East,Smartphone,1829
2023-11,East,Smartphone,2539
2023-02,North,Laptop,3273
2024-06,West,Laptop,4007
2023-09,South,Laptop,1416
2023-02,North,Smartwatch,784
2023-02,South,Headphones,2688
2023-03,East,Tablet,3643
2024-04,North,Smartphone,3187
2024-07,East,Smartphone,1775
2023-04,South,Headphones,2213
2024-11,South,Laptop,1057
2024-06,North,Laptop,3643
2024-08,North,Smartphone,3194
2024-06,North,Headphones,4897
2023-10,East,Smartphone,2907
2023-11,South,Laptop,920
2024-05,South,Tablet,987
2024-12,East,Laptop,3828
2024-11,North,Tablet,4093
2024-12,West,Smartwatch,3184
2024-08,North,Headphones,975
2024-04,West,Smartwatch,4361
2024-08,West,Laptop,4096
2024-01,East,Headphones,656
2023-02,South,Laptop,2314
2024-12,South,Headphones,808
2023-02,South,Headphones,817
2024-02,South,Laptop,3765
2023-04,East,Laptop,2244
2024-05,West,Headphones,2119
2024-01,South,Headphones,3879
2023-04,West,Laptop,390
2023-03,East,Laptop,2283
2023-12,North,Smartphone,3979
2024-10,East,Smartphone,3036
2024-11,South,Smartphone,2514
2023-08,North,Smartwatch,2395
2023-02,East,Headphones,2913
2023-06,East,Tablet,1337
2024-10,West,Smartwatch,2217
2023-10,East,Headphones,4941
2023-12,North,Tablet,3143
2024-09,East,Smartphone,3187
2023-10,South,Tablet,3658
2023-10,West,Laptop,798
2024-11,North,Laptop,2953
2023-03,North,Headphones,3908
2024-08,East,Smartwatch,4719
2023-10,South,Smartphone,1945
2023-09,West,Headphones,4114
2024-08,North,Smartphone,3282
2024-07,West,Laptop,563
2024-02,East,Smartwatch,3960
2023-02,South,Smartwatch,550
2023-05,East,Laptop,2015
2024-08,West,Tablet,1023
2023-08,East,Smartwatch,3722
2023-07,West,Tablet,415
2023-06,North,Smartphone,4866
2023-11,North,Smartwatch,4893
2023-12,East,Laptop,1476
2024-06,North,Tablet,2915
2024-07,West,Smartphone,1362
2023-10,North,Smartphone,1227
2024-09,South,Smartwatch,3025
2024-02,South,Smartwatch,1152
2023-03,East,Headphones,4284
2024-06,East,Headphones,2522
2024-12,East,Smartwatch,3568
2024-03,East,Headphones,4559
2023-06,West,Laptop,4121
2023-10,West,Laptop,4509
2023-12,South,Headphones,647
2023-07,West,Smartwatch,4991
2024-05,North,Laptop,3623
2023-01,South,Smartphone,1629
2024-06,East,Smartwatch,206
2024-03,East,Tablet,956
2024-07,West,Tablet,3084
2023-01,South,Smartwatch,4486
2023-05,West,Headphones,4812
2024-03,West,Laptop,1350
2023-03,West,Laptop,1711
2023-01,South,Smartwatch,1890
2023-08,East,Smartphone,967
2023-12,North,Headphones,2869
2024-10,East,Smartphone,4353
2024-07,South,Smartwatch,427
2023-12,East,Smartwatch,3916
2024-01,East,Smartphone,3248
2023-01,North,Tablet,3481
2024-07,East,Smartwatch,2474
2023-06,East,Headphones,2655
2023-08,East,Smartphone,1230
2023-04,West,Tablet,4436
2023-05,South,Smartphone,2582
2024-10,South,Tablet,3199
2023-07,North,Tablet,2851
2024-11,West,Headphones,3420
2023-04,West,Smartwatch,1656
2024-08,East,Tablet,3643
2023-04,South,Smartwatch,4608
2024-03,North,Headphones,668
2024-09,West,Smartwatch,1754
2023-05,East,Laptop,3336
2024-12,North,Tablet,3219
2023-09,West,Headphones,3833
2023-02,North,Smartphone,3329
2023-07,West,Headphones,250
2024-05,North,Tablet,2372
2024-04,West,Headphones,4451
2024-05,West,Smartphone,2208
2024-08,North,Laptop,1895
2024-11,West,Tablet,2527
2023-02,West,Tablet,3614
2023-11,West,Headphones,448
2023-02,North,Smartwatch,2178
2023-01,North,Smartwatch,496
2023-02,West,Smartphone,3076
2024-11,West,Laptop,2709
2023-09,North,Laptop,1258
2024-10,East,Headphones,245
2023-02,West,Headphones,2326
2024-03,East,Smartwatch,363
2023-10,North,Laptop,4399
2024-03,West,Laptop,3201
2023-10,East,Laptop,2206
2024-11,North,Smartphone,3180
2024-05,East,Smartphone,1087
2023-09,South,Headphones,1447
2024-06,North,Smartwatch,1460
2023-04,South,Tablet,2938
2023-09,North,Smartwatch,1826
2024-04,North,Smartphone,2389
2023-04,West,Smartphone,1007
2024-04,South,Headphones,1283
2024-07,South,Tablet,2924
2023-01,South,Laptop,1358
2024-11,North,Tablet,298
2023-06,South,Tablet,1156
2023-10,South,Tablet,2555
2024-04,West,Headphones,3465
2023-04,East,Smartphone,1360
2024-10,East,Laptop,4078
2024-10,South,Tablet,2935
2024-01,South,Laptop,1413
2024-04,South,Tablet,2002
2024-08,South,Smartphone,4075
2023-06,East,Laptop,677
2023-11,West,Smartwatch,4530
2024-12,North,Smartphone,1120
2023-03,South,Laptop,3753
2024-08,South,Tablet,3944
2023-10,East,Tablet,3673
2023-01,South,Smartphone,2393
2024-08,West,Smartphone,710
2023-11,West,Tablet,428
2023-12,South,Laptop,646
2024-02,East,Smartwatch,438
2023-08,South,Headphones,3281
2023-11,South,Smartphone,3141
2023-04,East,Tablet,906
2023-07,West,Laptop,1133
2023-10,North,Smartphone,3373
2024-07,South,Laptop,4087
2023-04,West,Smartphone,3433
2023-02,South,Tablet,2840
2024-09,North,Laptop,4625
2024-06,East,Tablet,1796
2024-02,West,Laptop,3750
2024-04,North,Smartphone,2182
2024-10,South,Headphones,2098
2023-11,North,Headphones,4752
2023-10,West,Smartwatch,1785
2024-05,East,Smartwatch,4686
2024-02,South,Tablet,1703
2024-10,East,Laptop,4449
2023-04,East,Smartwatch,4212
2024-07,North,Smartphone,360
2023-02,North,Headphones,3896
2023-07,West,Laptop,2875
2023-09,West,Headphones,600
2024-07,East,Laptop,1115
2024-04,West,Smartwatch,2433
2024-10,East,Smartwatch,2154
2024-04,South,Tablet,4063
2024-06,East,Laptop,3774
2024-11,West,Smartphone,4155
2024-09,West,Smartwatch,2806
2024-09,East,Tablet,2199
2023-11,North,Smartwatch,2665
2023-07,East,Headphones,3117
2023-09,East,Smartwatch,208
2023-04,North,Laptop,3522
2024-01,South,Tablet,165
2023-04,North,Laptop,3181
2024-07,West,Smartphone,4397
2023-02,North,Smartphone,3048
2023-09,West,Smartwatch,313
2023-12,West,Tablet,4522
2023-02,East,Tablet,1140
2023-06,East,Tablet,4718
2023-05,South,Tablet,1087
2023-05,West,Smartwatch,3295
2024-08,East,Laptop,603
2024-10,West,Smartwatch,855
2023-05,South,Laptop,1441
2023-04,West,Headphones,2688
2023-09,South,Headphones,1481
2024-10,South,Laptop,3087
2023-10,South,Smartwatch,2944
2024-04,East,Smartphone,2619
2023-10,North,Smartwatch,3826
2023-10,North,Smartphone,1987
2024-07,East,Smartwatch,1423
2023-10,West,Tablet,3909
2023-06,East,Tablet,3847
2024-05,West,Headphones,2231
2023-05,South,Headphones,2524
2023-06,East,Laptop,3484
2024-12,North,Smartphone,2351
2024-03,West,Tablet,1108
2024-07,East,Smartwatch,1417
2024-06,East,Laptop,3316
2023-04,West,Smartwatch,4734
2023-08,South,Tablet,116
2024-04,South,Tablet,4770
2024-12,South,Tablet,1902
2024-07,South,Tablet,2723
2024-08,West,Smartwatch,229
2023-03,North,Laptop,1573
2023-10,East,Tablet,1049
2023-02,East,Headphones,4096
2023-04,South,Laptop,1168
2023-06,West,Headphones,4411
2023-11,North,Smartwatch,1723
2024-02,North,Tablet,2995
2024-04,East,Laptop,2836
2024-09,South,Tablet,2412
2024-07,East,Tablet,2046
2023-02,East,Laptop,716
2024-05,North,Tablet,1969
2023-09,West,Tablet,400
2024-05,North,Smartphone,1084
2024-03,East,Smartphone,3791
2023-07,South,Laptop,4601
2024-10,South,Laptop,3526
2024-11,West,Tablet,260
2024-07,West,Headphones,125
2023-03,West,Laptop,182
2023-01,East,Tablet,272
2023-04,East,Headphones,1098
2024-06,West,Smartphone,3241
2023-08,South,Laptop,2982
2024-07,South,Tablet,4201
2024-11,South,Smartphone,2943
2024-11,East,Smartwatch,4720
2023-06,North,Smartphone,2210
2023-01,South,Tablet,3184
2023-08,South,Headphones,2145
2023-01,South,Smartwatch,860
2024-07,West,Smartwatch,304
2023-11,East,Smartwatch,3202
2024-09,West,Laptop,2135
2024-12,West,Tablet,1652
