month,region,product,sales
Aug,East,Phone,13088
Dec,South,Tablet,6196
Dec,South,Laptop,21331
Dec,South,Tablet,12138
Jul,South,Phone,6159
Dec,West,Tablet,17167
Dec,North,Headphones,21033
May,North,Laptop,15322
Apr,North,Laptop,8812
Feb,East,Phone,3195
Jul,West,Headphones,14618
Apr,North,Phone,13816
Apr,East,Headphones,14196
May,East,Laptop,9420
Jan,East,Tablet,11835
Jul,East,Headphones,3989
Apr,West,Headphones,9964
Oct,North,Headphones,13290
Oct,North,Headphones,4808
Jan,West,Laptop,12386
May,South,Headphones,15704
Dec,West,Tablet,17082
Feb,South,Phone,4137
Jul,South,Laptop,5415
Oct,South,Tablet,14708
Jun,West,Laptop,3898
Jul,West,Laptop,4223
May,West,Tablet,15591
Nov,North,Tablet,13258
May,North,Tablet,7640
Mar,South,Headphones,11594
Apr,East,Phone,11167
Apr,North,Tablet,6019
Feb,West,Laptop,12071
Sep,North,Laptop,8528
Nov,East,Phone,19340
Sep,East,Phone,7920
Apr,North,Laptop,10422
Feb,East,Headphones,11832
Dec,West,Laptop,18085
Oct,North,Tablet,7093
Oct,North,Headphones,3900
Nov,West,Tablet,20181
Oct,South,Tablet,12308
Jan,South,Phone,10899
Jun,West,Laptop,4218
Jul,East,Phone,14824
Aug,West,Tablet,5700
Aug,West,Tablet,9376
Feb,East,Headphones,6616
Dec,South,Headphones,21945
Nov,West,Headphones,10223
Dec,South,Headphones,5559
Jun,North,Phone,9056
Sep,South,Tablet,9630
Jan,West,Tablet,7729
Aug,West,Tablet,10721
Oct,East,Phone,17216
Jul,West,Headphones,3164
May,East,Laptop,6359
May,North,Tablet,12185
Feb,South,Phone,11610
Apr,West,Headphones,11210
Dec,East,Laptop,14356
May,West,Tablet,12323
Feb,North,Tablet,5133
Oct,North,Laptop,4142
Oct,South,Phone,5257
Nov,West,Headphones,7746
May,West,Laptop,10234
Jan,East,Phone,10148
May,North,Laptop,4376
May,South,Laptop,6977
Apr,North,Headphones,10338
Mar,West,Phone,7705
Jan,South,Laptop,5963
Jan,West,Phone,13076
Jun,North,Laptop,7727
Nov,North,Headphones,9749
Aug,South,Tablet,6765
Apr,South,Phone,11347
May,West,Laptop,9160
Mar,West,Laptop,11787
Mar,South,Laptop,9874
Sep,West,Tablet,13604
Jun,North,Tablet,10008
Apr,West,Laptop,7052
Aug,East,Headphones,9557
Jun,East,Laptop,9477
Jul,North,Laptop,13748
Feb,East,Tablet,9940
Jul,South,Tablet,6625
Oct,East,Headphones,6451
Jan,East,Tablet,10304
Apr,East,Laptop,8585
May,South,Tablet,11690
Jan,East,Headphones,8610
Apr,South,Laptop,10837
Dec,West,Headphones,20286
Sep,West,Tablet,5155
May,South,Phone,8584
Mar,West,Phone,11134
Aug,East,Tablet,8817
Jan,North,Tablet,11252
Dec,North,Tablet,19708
Aug,West,Laptop,3588
Jun,East,Tablet,4508
Apr,North,Laptop,13672
Jan,South,Tablet,8569
Nov,West,Phone,8017
Jun,South,Headphones,11213
Dec,South,Tablet,5517
Jan,North,Phone,12300
Aug,South,Tablet,5028
Feb,East,Headphones,3761
Dec,South,Tablet,14481
Sep,East,Laptop,11403
Mar,East,Phone,5164
Dec,South,Headphones,13965
Apr,West,Laptop,6483
Dec,South,Tablet,8647
Jun,East,Tablet,8702
Apr,North,Phone,6382
Apr,East,Headphones,12350
Sep,East,Headphones,10203
Dec,South,Phone,18859
Dec,West,Tablet,14409
Dec,South,Laptop,12472
Jul,South,Laptop,4502
Mar,West,Tablet,7218
Jul,East,Phone,3709
Feb,South,Laptop,5312
Feb,West,Tablet,3485
Jun,South,Laptop,12294
Mar,East,Phone,10469
Oct,East,Tablet,4209
Dec,North,Headphones,11628
Jul,North,Headphones,14267
Oct,East,Headphones,10377
Apr,South,Tablet,3324
Oct,North,Tablet,16754
May,West,Phone,6916
Aug,East,Tablet,7721
Apr,North,Laptop,12383
Jun,East,Tablet,6739
Dec,North,Headphones,9592
Nov,South,Laptop,17494
Jan,East,Laptop,4521
Feb,North,Laptop,9568
Apr,West,Tablet,13713
Jun,East,Tablet,6034
Mar,East,Headphones,5170
Aug,North,Headphones,15621
Jul,North,Laptop,13932
Dec,North,Headphones,12097
Jan,North,Headphones,6261
Mar,East,Headphones,11122
Oct,East,Phone,7063
May,West,Phone,7292
Apr,South,Tablet,14975
Nov,North,Tablet,9552
Feb,South,Laptop,11633
Apr,North,Phone,9065
Sep,West,Tablet,5031
Jan,North,Tablet,12208
Jul,East,Phone,12285
Jun,South,Headphones,5362
Sep,East,Headphones,7625
Aug,North,Laptop,8828
Jun,South,Tablet,14709
Jul,South,Phone,12589
May,North,Phone,12624
Oct,East,Phone,6882
Dec,South,Tablet,14052
Jun,South,Tablet,11854
Dec,South,Phone,7398
Sep,West,Tablet,9851
Jul,West,Laptop,5790
Apr,West,Laptop,6933
Oct,North,Tablet,13306
Jul,South,Tablet,3564
Nov,South,Laptop,10214
Dec,South,Laptop,13545
Oct,West,Tablet,12376
Sep,West,Laptop,8505
Oct,East,Tablet,12204
Aug,West,Laptop,5689
Nov,North,Phone,11234
Nov,North,Laptop,14469
Jun,South,Phone,7746
Feb,East,Laptop,9892
Mar,East,Tablet,6158
Jul,North,Laptop,10210
Jun,West,Tablet,15336
Mar,South,Phone,14033
Oct,North,Laptop,5053
Jun,North,Tablet,6803
Dec,West,Phone,19986
Jan,East,Phone,5449
Jan,East,Phone,13186
Oct,North,Laptop,7262
Oct,South,Tablet,6339
Oct,West,Laptop,8839
Nov,West,Laptop,9081
May,East,Headphones,8355
Aug,West,Tablet,14685
May,South,Phone,14063
Jun,South,Phone,12304
Jun,South,Laptop,8306
Aug,North,Laptop,15185
Jun,North,Headphones,5480
May,West,Headphones,5576
Oct,South,Tablet,15255
Sep,North,Headphones,15987
Oct,South,Laptop,9116
Apr,West,Laptop,14125
May,South,Tablet,7155
Jun,West,Headphones,8550
May,North,Laptop,8601
Sep,East,Tablet,8042
Oct,North,Tablet,5808
Nov,West,Headphones,19006
Jul,North,Laptop,9697
Jul,South,Headphones,3282
Oct,South,Phone,16531
Sep,North,Tablet,13578
Jul,South,Phone,3947
Sep,South,Laptop,3372
Jun,North,Phone,16047
May,South,Phone,7003
Feb,West,Phone,3233
Apr,East,Headphones,12583
Apr,North,Laptop,14472
Nov,North,Laptop,8841
Sep,East,Tablet,7855
Jul,East,Headphones,8077
Dec,North,Phone,8838
Jan,West,Tablet,7719
Mar,West,Headphones,4281
Aug,West,Tablet,5250
Mar,South,Tablet,4079
Sep,South,Tablet,15338
Oct,East,Headphones,5186
May,East,Laptop,5713
Nov,South,Phone,16629
Sep,South,Phone,7465
Jul,North,Phone,5208
May,West,Tablet,10677
Sep,East,Tablet,5133
Apr,South,Laptop,11867
Dec,North,Laptop,9388
Aug,East,Headphones,11513
Jun,West,Laptop,8287
Sep,West,Phone,6206
Jan,North,Headphones,6661
Jun,West,Tablet,4545
Apr,North,Laptop,8795
Apr,West,Headphones,10633
Feb,West,Laptop,6807
Jun,South,Laptop,5974
Dec,East,Tablet,6462
Jun,South,Laptop,11553
Dec,East,Tablet,12288
Jan,North,Phone,7987
Nov,North,Tablet,9483
Jul,South,Tablet,13195
Feb,East,Laptop,11432
Nov,North,Phone,14611
Apr,West,Laptop,8510
Jul,West,Tablet,14652
Jan,South,Phone,11943
Oct,East,Laptop,13863
Sep,North,Laptop,7773
Apr,South,Laptop,12244
Feb,South,Laptop,8103
Aug,South,Laptop,7278
Apr,South,Phone,8560
Jan,West,Tablet,3347
Nov,South,Tablet,9661
Oct,West,Phone,15172
Oct,South,Phone,15296
Oct,West,Laptop,12169
Apr,East,Phone,6936
Dec,West,Laptop,11422
Dec,South,Headphones,19674
Jun,North,Tablet,8417
Sep,South,Headphones,11501
Mar,South,Phone,4988
Mar,South,Laptop,8588
Feb,South,Tablet,6523
Sep,East,Laptop,9260
Mar,East,Tablet,11977
Feb,North,Phone,3236
Dec,West,Tablet,20386
Feb,North,Phone,9561
Oct,West,Phone,4520
Aug,East,Tablet,13860
Feb,North,Phone,12183
Jun,South,Tablet,7596
Mar,South,Laptop,8805
Aug,North,Phone,4000
Dec,South,Laptop,21073
Dec,North,Headphones,20643
Jul,South,Phone,5705
May,West,Headphones,4144
Dec,South,Laptop,16299
Feb,East,Tablet,4613
Dec,South,Headphones,19237
Sep,East,Laptop,11310
Apr,West,Laptop,12490
May,East,Tablet,7794
Mar,East,Tablet,10601
Oct,East,Phone,15733
Feb,South,Laptop,9236
Sep,North,Tablet,11853
Jul,East,Phone,6935
Dec,West,Laptop,20017
Dec,North,Laptop,16284
Oct,North,Phone,7226
Dec,North,Tablet,13476
Nov,South,Phone,16185
Oct,West,Laptop,11632
Jan,South,Headphones,3376
Jun,South,Laptop,10767
Feb,South,Phone,12307
Feb,East,Laptop,3480
Dec,South,Laptop,7173
Oct,South,Phone,9442
Oct,East,Headphones,14776
Jun,East,Tablet,4337
Jul,West,Phone,3600
May,North,Phone,4750
Jul,East,Laptop,3078
Apr,South,Laptop,11417
Mar,South,Phone,7503
Jun,East,Tablet,15258
Nov,South,Tablet,16058
Jan,East,Tablet,5652
Jul,North,Headphones,8579
May,East,Tablet,3276
Apr,North,Laptop,6675
Feb,West,Laptop,12376
Feb,North,Laptop,5244
Jun,West,Tablet,13989
Oct,South,Laptop,4815
Dec,East,Phone,7536
Nov,West,Phone,11867
Mar,South,Headphones,4026
Feb,South,Tablet,4170
Aug,South,Laptop,13030
Oct,South,Headphones,5352
Mar,South,Phone,4195
Jun,East,Laptop,4870
Nov,South,Tablet,19242
Dec,West,Headphones,22038
Jan,East,Tablet,4997
Apr,East,Headphones,7326
Dec,South,Headphones,8023
Jun,East,Phone,14638
Sep,North,Tablet,9006
Mar,East,Laptop,7654
Aug,East,Laptop,10044
May,East,Headphones,11679
Nov,East,Laptop,9545
Sep,East,Tablet,11185
Jul,North,Laptop,12604
Apr,North,Laptop,14100
Apr,East,Laptop,7133
Apr,South,Laptop,6457
Sep,West,Phone,3798
Sep,North,Tablet,15373
Jan,East,Laptop,2710
Mar,West,Headphones,3724
Sep,East,Tablet,10422
May,South,Phone,13041
Sep,East,Phone,5977
Dec,North,Headphones,6657
May,West,Headphones,5020
Jan,West,Headphones,11844
Apr,West,Headphones,10027
Dec,North,Laptop,16753
Jul,North,Phone,3727
Dec,North,Headphones,14421
Feb,North,Headphones,8614
Feb,East,Headphones,8918
Jun,West,Laptop,7041
Aug,South,Laptop,7603
Jul,West,Phone,7155
Jul,West,Tablet,12215
Oct,South,Laptop,17911
May,South,Tablet,12205
Jan,North,Laptop,10432
Jul,North,Tablet,5233
Apr,South,Tablet,10860
Jul,West,Laptop,5513
Jul,South,Phone,9944
Jul,West,Phone,4096
Jan,West,Laptop,11848
Jan,East,Tablet,10967
Aug,North,Phone,3774
Sep,West,Phone,8182
May,East,Tablet,8944
Oct,North,Laptop,8780
Jan,West,Tablet,11238
Mar,South,Headphones,4224
Dec,East,Laptop,19890
Feb,East,Headphones,8628
Jan,West,Laptop,6349
Nov,West,Laptop,16579
Sep,West,Laptop,8716
Jun,East,Headphones,9993
Jul,North,Tablet,7864
May,South,Laptop,14138
Oct,North,Phone,7503
Jul,South,Tablet,5681
Aug,East,Tablet,11512
Oct,West,Laptop,17619
Oct,West,Headphones,17246
Jun,East,Laptop,11874
Feb,South,Phone,12155
Oct,North,Headphones,11244
Aug,West,Phone,9442
Jun,East,Phone,14621
Dec,East,Tablet,19761
Nov,East,Laptop,19924
Jul,West,Phone,9546
Dec,East,Tablet,5907
May,North,Tablet,8017
Feb,East,Phone,5469
Feb,West,Tablet,11460
Apr,South,Phone,6237
Jul,East,Phone,14122
Nov,West,Headphones,15273
Aug,North,Tablet,15216
Feb,East,Phone,3026
Jun,South,Tablet,13305
Mar,East,Tablet,13409
Dec,East,Laptop,18189
Aug,West,Tablet,3458
Sep,North,Phone,15877
Mar,West,Phone,6432
Apr,West,Headphones,4174
May,West,Headphones,12638
Aug,North,Laptop,7839
Mar,North,Laptop,9605
Mar,North,Headphones,13383
Nov,East,Phone,6130
Jun,South,Tablet,8240
Apr,West,Laptop,4857
Feb,East,Tablet,5076
Jan,West,Tablet,4742
Dec,South,Headphones,18559
Jan,West,Phone,7616
Jun,East,Phone,15504
May,West,Headphones,13739
Feb,West,Tablet,10341
Nov,South,Phone,8228
Jan,South,Headphones,7145
Sep,East,Headphones,15662
Dec,East,Tablet,19794
Feb,East,Phone,6664
Mar,West,Laptop,6523
Nov,South,Phone,7442
Dec,West,Headphones,17713
Jun,North,Laptop,12173
Nov,West,Laptop,5389
Jan,South,Phone,5556
Oct,North,Laptop,7293
Aug,West,Tablet,5799
May,South,Phone,15652
Oct,South,Headphones,17250
Sep,East,Phone,4642
Mar,West,Tablet,12925
Oct,South,Headphones,15372
Dec,East,Headphones,5751
Jul,East,Tablet,4724
Jul,South,Phone,8993
Mar,South,Laptop,11713
Feb,North,Headphones,4437
Oct,North,Headphones,7332
Jul,East,Headphones,8193
Apr,East,Tablet,11475
May,East,Tablet,8425
Oct,East,Phone,9769
Mar,North,Laptop,8149
Feb,West,Phone,5818
Nov,East,Headphones,19553
Nov,South,Phone,10540
Feb,North,Laptop,3176
Dec,East,Headphones,13482
Jun,West,Laptop,11190
Dec,East,Headphones,5622
Mar,West,Tablet,8930
Nov,West,Laptop,15796
Aug,West,Laptop,14839
Aug,North,Phone,11315
Sep,West,Tablet,5254
Jul,East,Laptop,14859
Feb,North,Tablet,6680
Jul,South,Headphones,4325
Jun,East,Headphones,8939
Jul,East,Tablet,7656
Jun,West,Phone,4666
Dec,West,Phone,15369
Dec,East,Laptop,9348
Apr,South,Headphones,13972
Sep,North,Headphones,11308
May,South,Laptop,8731
Oct,South,Headphones,8652
Sep,North,Laptop,13740
Sep,East,Phone,13867
Oct,North,Laptop,13708
Mar,East,Headphones,10519
Sep,North,Laptop,4915
Jun,West,Tablet,14621
Oct,South,Tablet,4587
Aug,North,Headphones,7573
Apr,North,Phone,3779
Aug,East,Laptop,8960
Jun,East,Tablet,7389
Jun,North,Tablet,14247
Oct,North,Headphones,13904
Jul,West,Tablet,7662
Jul,South,Phone,7335
Oct,West,Laptop,16166
Feb,North,Laptop,7219
Apr,North,Headphones,10595
Jan,South,Laptop,12288
Feb,West,Headphones,5944
Aug,East,Laptop,15265
Oct,West,Laptop,5683
Jul,West,Headphones,10002
Sep,North,Tablet,14656
May,West,Phone,7830
Jun,North,Laptop,4033
Nov,North,Tablet,15241
Jul,East,Phone,8599
Mar,South,Laptop,12249
May,East,Phone,12378
Aug,North,Headphones,5932
Jan,South,Laptop,3428
Dec,West,Phone,12751
Nov,West,Headphones,14274
Dec,South,Laptop,11964
Nov,South,Laptop,19408
Apr,West,Laptop,4231
Mar,West,Headphones,10517
Jun,South,Laptop,6498
Sep,West,Phone,7571
Dec,West,Tablet,12012
Sep,East,Phone,6308
Dec,West,Laptop,21549
Feb,East,Headphones,6471
Oct,West,Tablet,8653
Mar,South,Phone,10623
Jun,North,Phone,7739
Feb,West,Headphones,5888
Oct,West,Phone,11469
Nov,South,Headphones,16247
May,West,Phone,13787
May,East,Laptop,6704
Nov,North,Headphones,14316
Jun,West,Headphones,6418
Mar,South,Tablet,11882
Feb,South,Tablet,4172
Aug,North,Tablet,13492
Jun,West,Phone,14829
Jul,South,Laptop,6061
Jul,South,Headphones,14381
Sep,North,Tablet,15683
Jun,West,Phone,11308
Dec,West,Headphones,18027
Oct,East,Headphones,9128
Feb,North,Headphones,6407
Nov,North,Headphones,6380
Jul,West,Phone,11458
Jun,South,Tablet,8342
Feb,West,Laptop,10253
Jun,West,Laptop,8411
Mar,East,Phone,12749
Mar,West,Tablet,12864
Jun,West,Headphones,6312
Nov,East,Headphones,10508
Jan,West,Laptop,12960
Jul,South,Tablet,14392
Jan,West,Laptop,2962
Apr,West,Tablet,11728
Jul,East,Phone,13844
Jul,North,Tablet,3889
Aug,East,Laptop,11787
Apr,West,Headphones,5488
Jul,East,Phone,5276
Jul,West,Headphones,10520
Dec,South,Tablet,22401
Feb,East,Tablet,5426
Nov,South,Tablet,18137
Nov,North,Phone,16486
Jul,North,Laptop,14856
May,West,Headphones,6932
Jul,South,Headphones,10244
May,South,Laptop,6910
Nov,West,Phone,4822
Oct,East,Laptop,4336
Mar,South,Tablet,6403
Nov,East,Phone,12023
Apr,South,Phone,6696
Sep,North,Laptop,14100
Jul,North,Laptop,6808
Jan,East,Phone,5019
Oct,West,Tablet,14006
Jan,North,Laptop,10015
Apr,East,Phone,11168
Nov,North,Tablet,4865
Apr,North,Phone,7916
Jan,South,Laptop,9288
Feb,East,Phone,3994
Jun,West,Laptop,4087
Jun,North,Tablet,4031
Jul,East,Headphones,13400
Aug,West,Laptop,11907
Aug,West,Laptop,4992
Aug,West,Tablet,15472
Mar,North,Phone,3896
Jun,West,Phone,9659
Jan,East,Laptop,10602
Nov,North,Headphones,14852
Mar,East,Laptop,12179
Mar,West,Tablet,9124
Dec,West,Headphones,8979
Jan,West,Laptop,5770
Sep,East,Headphones,8297
Nov,North,Laptop,10574
Oct,South,Tablet,9584
Jun,West,Headphones,15173
Jul,East,Tablet,4209
Sep,North,Laptop,12457
Jan,South,Phone,7326
Sep,West,Laptop,11321
Oct,West,Tablet,16930
Jun,South,Tablet,13553
Jan,West,Phone,8721
Oct,West,Phone,7489
Feb,East,Tablet,7149
Apr,East,Laptop,8260
Feb,North,Phone,7465
Sep,West,Tablet,12089
Sep,South,Headphones,5976
Jun,East,Tablet,15019
Jun,East,Headphones,15477
Nov,East,Laptop,15923
Oct,South,Tablet,15332
Feb,East,Tablet,5937
Feb,West,Laptop,10022
Feb,West,Headphones,10419
Oct,East,Phone,6783
Oct,North,Tablet,14736
Feb,West,Laptop,4686
Feb,North,Headphones,9129
Jul,North,Headphones,3789
Apr,South,Laptop,4309
Jan,West,Phone,5726
May,East,Headphones,6303
Jul,North,Headphones,10959
Aug,South,Phone,3592
Jan,North,Tablet,3551
Mar,East,Laptop,9815
Jan,South,Phone,11825
Nov,East,Headphones,16676
Nov,South,Phone,10544
Oct,South,Headphones,16846
Oct,West,Phone,17560
Jan,West,Laptop,8799
Oct,South,Laptop,4402
Aug,East,Tablet,3472
Nov,North,Phone,4197
Jan,North,Laptop,7815
Mar,West,Headphones,3378
Apr,North,Laptop,5047
Jun,South,Headphones,4260
Nov,East,Laptop,15979
Mar,West,Phone,8912
Jul,West,Laptop,3783
Jan,East,Laptop,3137
Mar,South,Laptop,5886
Jan,West,Phone,4734
Aug,North,Laptop,15583
Apr,West,Phone,4386
Sep,South,Headphones,13990
Apr,North,Headphones,10756
Sep,North,Phone,15404
Nov,West,Phone,8433
Jan,South,Tablet,3801
Dec,East,Laptop,16206
Oct,North,Phone,6528
Dec,East,Tablet,5160
May,North,Phone,14864
Sep,East,Tablet,8429
Jul,West,Laptop,6034
Sep,South,Tablet,13614
Sep,West,Laptop,14335
Jan,East,Headphones,6909
May,East,Phone,7627
Oct,South,Headphones,10246
May,East,Headphones,4923
Apr,West,Laptop,7541
Jun,West,Headphones,4199
Aug,South,Phone,4330
Feb,South,Phone,3996
Feb,North,Tablet,8697
Apr,West,Laptop,9035
Oct,East,Laptop,11427
Jan,South,Tablet,12200
Oct,South,Headphones,14368
Jan,West,Tablet,7753
Nov,North,Laptop,8040
Nov,West,Phone,10917
Mar,North,Tablet,6071
Jan,East,Laptop,10897
Nov,South,Laptop,13301
Jan,East,Headphones,3571
Feb,North,Laptop,5272
Apr,South,Phone,11984
Mar,North,Phone,9862
Dec,South,Phone,16851
Oct,South,Phone,13206
Feb,South,Phone,10845
Oct,West,Headphones,15566
Aug,West,Phone,9479
May,West,Headphones,6721
May,South,Tablet,8699
Nov,East,Laptop,15511
Apr,West,Laptop,7945
Sep,South,Phone,13825
Oct,South,Laptop,14482
Mar,East,Phone,9406
Apr,North,Laptop,13947
Oct,East,Headphones,15088
Jan,East,Laptop,7468
Jan,South,Tablet,8658
Nov,West,Phone,13932
Aug,East,Headphones,4970
Oct,West,Phone,7699
Mar,East,Phone,10063
Sep,West,Tablet,10634
Sep,South,Phone,5710
Sep,West,Laptop,11644
Sep,North,Tablet,14656
Jun,South,Headphones,8714
Sep,West,Phone,6783
Jun,West,Phone,6849
May,North,Laptop,5275
Oct,East,Headphones,15698
Oct,East,Tablet,6380
Jun,West,Laptop,6062
Mar,South,Tablet,10305
Mar,North,Phone,4078
Feb,North,Phone,12149
Oct,West,Phone,17269
Feb,South,Laptop,9727
Mar,West,Headphones,7842
Mar,East,Headphones,10630
Jun,North,Headphones,9650
Mar,North,Phone,4640
May,West,Laptop,9566
Nov,West,Tablet,16561
Nov,West,Headphones,13730
Nov,West,Headphones,5223
Dec,West,Headphones,20178
Apr,West,Headphones,9979
Nov,North,Laptop,8294
Apr,West,Laptop,3076
Oct,South,Phone,11632
Dec,South,Tablet,15036
Oct,West,Laptop,6750
Oct,South,Phone,12884
Sep,North,Phone,4281
Apr,East,Headphones,7640
Jan,West,Phone,4022
Nov,East,Headphones,15993
Feb,North,Headphones,9548
Aug,West,Tablet,13494
Dec,West,Headphones,15946
Nov,North,Laptop,6898
Nov,North,Tablet,14057
Jan,South,Tablet,13135
Feb,East,Headphones,11055
Jan,North,Phone,7723
Jul,East,Headphones,3745
Jun,South,Headphones,5825
Jun,West,Tablet,10230
Sep,West,Phone,13780
Mar,South,Phone,9677
Jan,West,Laptop,8086
Sep,East,Laptop,6738
Sep,West,Headphones,9124
Apr,North,Tablet,13944
Jun,East,Phone,14230
Sep,South,Tablet,12321
Jan,East,Tablet,3357
Sep,East,Tablet,5112
May,East,Tablet,14267
Mar,East,Laptop,5917
Apr,North,Tablet,9265
Sep,East,Phone,6257
Jul,East,Tablet,13708
Sep,North,Headphones,15578
Mar,West,Headphones,7911
Jun,West,Laptop,16131
Mar,North,Laptop,8359
Jul,North,Tablet,4645
Apr,North,Headphones,14683
Mar,West,Laptop,10154
Apr,West,Phone,14240
Dec,East,Headphones,17389
Dec,West,Laptop,10384
Sep,West,Laptop,9803
Nov,West,Laptop,12756
Sep,East,Headphones,8562
Jan,North,Laptop,11749
May,North,Laptop,11904
Jul,North,Phone,6677
Feb,West,Laptop,3747
Jan,South,Phone,3980
Oct,East,Headphones,9070
Aug,East,Tablet,15395
Mar,West,Phone,4090
Oct,East,Tablet,4195
Aug,West,Tablet,4104
May,South,Laptop,4561
Apr,West,Tablet,5784
Jan,South,Laptop,11166
Apr,East,Laptop,4019
Feb,West,Tablet,10076
Aug,East,Tablet,12841
Oct,North,Tablet,7203
Sep,West,Headphones,11214
Jan,North,Tablet,4310
Feb,East,Phone,6662
Jan,South,Headphones,6569
May,South,Headphones,8918
Oct,South,Headphones,7687
Jul,South,Laptop,10433
Oct,West,Laptop,8868
Dec,South,Laptop,21495
Feb,East,Tablet,7517
Apr,North,Headphones,9475
Apr,East,Laptop,11283
Jul,East,Laptop,6239
Dec,South,Headphones,11305
Oct,South,Laptop,13762
Jan,North,Phone,7294
Nov,South,Tablet,7831
Oct,West,Phone,13465
Jul,East,Headphones,9229
Oct,East,Laptop,4036
Sep,East,Tablet,13305
Oct,East,Tablet,13392
May,West,Tablet,3337
Feb,West,Laptop,3558
Aug,West,Phone,7833
May,North,Headphones,8612
Jan,West,Tablet,12798
Jun,South,Headphones,15211
Mar,East,Phone,9056
Apr,North,Laptop,3865
Jun,South,Phone,3963
Jul,East,Laptop,5015
Nov,North,Headphones,9139
Jun,South,Headphones,5366
Nov,West,Tablet,16170
May,East,Phone,10896
Aug,South,Laptop,12989
Aug,South,Headphones,12721
Jan,West,Headphones,5446
Nov,North,Headphones,7258
Sep,East,Tablet,6800
Feb,North,Laptop,8139
Jun,South,Headphones,6144
Sep,South,Phone,9138
Jul,East,Tablet,8827
Sep,North,Tablet,12608
Aug,South,Phone,9207
Jun,South,Laptop,6864
Mar,South,Laptop,3691
Jul,East,Tablet,4785
Jul,West,Phone,10727
Aug,South,Phone,3864
Apr,East,Tablet,3324
Sep,North,Headphones,4384
Sep,East,Phone,13450
Nov,West,Laptop,14538
Jun,West,Headphones,12032
Jan,South,Headphones,12102
Jan,North,Tablet,5472
Sep,East,Tablet,5617
Sep,East,Phone,6411
Oct,North,Tablet,5470
Jul,West,Phone,4690
May,South,Phone,11846
Jul,East,Tablet,4088
Aug,West,Laptop,11474
Jan,East,Phone,11783
Jun,East,Phone,12515
Jan,West,Headphones,5103
Oct,West,Laptop,12518
Nov,East,Phone,10428
Jun,North,Phone,12934
Jun,North,Tablet,11002
Feb,West,Phone,10056
Oct,North,Phone,6402
Feb,West,Tablet,5087
Oct,South,Laptop,8385
Dec,North,Laptop,17652
Jan,South,Laptop,10486
Nov,West,Laptop,6523
Sep,North,Headphones,16050
Jan,East,Headphones,8469
May,West,Headphones,8396
Sep,North,Laptop,3581
Oct,South,Tablet,6115
Mar,West,Tablet,5187
Feb,South,Laptop,4228
Jan,West,Phone,6763
Jan,North,Headphones,7706
Apr,South,Tablet,9200
Feb,West,Laptop,8793
May,South,Phone,15260
Jan,West,Tablet,2921
Apr,South,Headphones,3636
Jun,West,Phone,13508
Aug,West,Laptop,9287
Dec,North,Phone,9966
Mar,East,Phone,4852
Oct,East,Tablet,15901
Sep,East,Laptop,7590
May,South,Headphones,11485
Nov,West,Tablet,10216
Nov,West,Headphones,19649
Jun,South,Tablet,3720
Jan,North,Tablet,9062
Mar,North,Phone,10044
May,East,Headphones,5420
Nov,North,Phone,17334
Mar,West,Headphones,7059
May,South,Laptop,7151
Mar,South,Laptop,5445
Oct,South,Tablet,7969
Aug,West,Laptop,6823
Apr,East,Laptop,12537
Jan,West,Phone,8643
Nov,North,Headphones,16339
Nov,South,Phone,18364
Aug,East,Phone,13004
Sep,North,Tablet,10271
Apr,North,Tablet,7102
Sep,East,Laptop,10679
Aug,South,Phone,5901
Jul,South,Phone,5289
Nov,East,Laptop,17113
Nov,North,Phone,18400
Dec,North,Tablet,17482
Mar,North,Tablet,10108
Jun,East,Laptop,4224
Feb,North,Tablet,7564
Jul,South,Phone,12156
Nov,West,Tablet,16711
Mar,South,Headphones,13723
Sep,North,Tablet,13535
Apr,East,Laptop,6019
Jan,North,Tablet,10118
Feb,East,Headphones,5217
Jan,West,Headphones,3399
Aug,East,Laptop,6445
Oct,West,Laptop,4888
May,West,Tablet,10251
Mar,South,Tablet,11583
Aug,East,Phone,5434
Mar,West,Laptop,4971
Nov,West,Laptop,20123
Mar,North,Tablet,12847
Sep,North,Headphones,8012
Oct,South,Headphones,10681
Feb,East,Laptop,11402
Mar,East,Laptop,9880
Jul,West,Laptop,10396
Nov,East,Laptop,19635
Sep,South,Tablet,10380
Aug,East,Laptop,5867
Jul,West,Tablet,6520
Apr,North,Phone,6218
Jan,South,Phone,8100
Sep,East,Phone,7962
Jan,North,Phone,11349
Jul,East,Phone,4446
Jan,North,Laptop,8521
Jun,East,Headphones,8888
Jan,North,Headphones,10496
Oct,North,Tablet,9220
Mar,East,Phone,7276
Feb,North,Headphones,6427
Jul,North,Headphones,13124
Jan,South,Laptop,8451
May,West,Tablet,11679
Jul,West,Tablet,11661
Jul,South,Headphones,4631
Aug,North,Tablet,14914
Jan,West,Laptop,12325
Apr,West,Phone,6012
Jan,North,Laptop,9875
Feb,South,Phone,12015
Apr,East,Phone,9655
Oct,North,Laptop,11211
Apr,West,Laptop,12900
Jul,West,Tablet,4241
Jul,South,Phone,3798
Apr,South,Headphones,7928
Oct,North,Tablet,8509
Mar,South,Laptop,8786
Mar,West,Headphones,13380
Mar,South,Laptop,8429
Aug,North,Laptop,4091
Jul,West,Tablet,10188
Mar,North,Tablet,7612
Nov,North,Headphones,17095
May,East,Headphones,5790
Aug,South,Laptop,9072
Sep,North,Laptop,13720
