month,region,product,sales
2024-08,West,Smartwatch,1130
2024-12,East,Smartwatch,1395
2023-04,North,Smartwatch,2163
2024-09,East,Smartwatch,1547
2024-12,East,Tablet,2145
2023-12,South,Laptop,4719
2023-10,South,Tablet,2950
2024-10,South,Smartwatch,3924
2023-07,North,Tablet,2168
2023-03,North,Smartwatch,3861
2024-11,South,Headphones,2375
2024-02,South,Laptop,1908
2024-12,North,Headphones,1411
2023-10,West,Smartphone,4155
2024-04,North,Tablet,2551
2024-04,North,Smartphone,1189
2024-10,North,Tablet,1772
2023-10,South,Headphones,3775
2024-01,West,Smartwatch,4632
2023-06,North,Smartwatch,4454
2023-12,South,Tablet,2103
2023-09,East,Smartwatch,4298
2024-01,East,Headphones,4964
2023-04,North,Smartwatch,1224
2024-12,East,Headphones,1321
2023-11,West,Smartphone,2960
2024-08,East,Headphones,2373
2024-06,East,Laptop,3090
2023-11,West,Laptop,2610
2024-09,North,Laptop,336
2023-04,North,Tablet,1244
2024-06,West,Tablet,3353
2023-01,West,Tablet,3882
2023-07,West,Headphones,866
2023-06,East,Tablet,2781
2024-03,West,Smartphone,2765
2024-06,South,Laptop,1859
2024-12,East,Headphones,3591
2023-11,North,Laptop,2915
2024-08,North,Tablet,3613
2024-12,North,Headphones,595
2024-03,East,Smartwatch,3280
2024-04,South,Smartphone,4030
2023-07,West,Tablet,2172
2024-09,West,Tablet,437
2023-10,North,Smartphone,4049
2023-12,North,Smartphone,3208
2024-12,East,Smartwatch,1917
2024-02,South,Tablet,236
2023-05,West,Tablet,2655
2024-09,East,Laptop,4515
2024-06,West,Headphones,1015
2023-05,North,Headphones,3638
2023-03,West,Laptop,2200
2024-11,South,Headphones,3007
2023-05,South,Smartphone,3014
2024-12,North,Headphones,2082
2024-05,South,Headphones,3970
2024-07,South,Laptop,4628
2024-07,East,Smartwatch,3667
2024-09,West,Headphones,1098
2023-12,North,Headphones,2247
2023-09,North,Smartwatch,4794
2023-01,North,Laptop,495
2024-06,North,Smartwatch,3698
2024-09,North,Laptop,4610
2023-04,South,Smartphone,1038
2023-10,East,Laptop,1736
2023-07,North,Smartphone,2824
2024-10,East,Smartphone,2610
2024-11,East,Laptop,4736
2023-01,South,Tablet,1749
2024-05,North,Laptop,3790
2024-12,South,Headphones,3535
2023-02,North,Headphones,3301
2023-11,South,Tablet,4279
2023-09,East,Smartphone,4466
2023-07,North,Tablet,2391
2024-10,West,Headphones,4583
2024-05,East,Tablet,313
2024-05,West,Laptop,3337
2023-02,East,Tablet,3962
2023-06,South,Smartphone,158
2024-02,North,Laptop,3030
2023-06,East,Smartwatch,3071
2023-02,South,Headphones,1627
2023-01,North,Headphones,222
2023-10,North,Tablet,3819
2024-09,East,Laptop,1536
2023-05,North,Smartwatch,1262
2023-02,East,Laptop,3400
2024-10,North,Headphones,3445
2024-04,West,Laptop,2586
2023-02,South,Smartwatch,661
2023-10,West,Tablet,4081
2023-02,East,Smartphone,1837
2024-04,West,Laptop,1004
2024-04,East,Smartphone,3654
2024-07,North,Headphones,4590
2023-07,North,Tablet,1826
2024-10,East,Tablet,3023
2023-12,West,Laptop,3631
2024-12,North,Tablet,4006
2024-03,South,Laptop,1034
2023-08,North,Laptop,174
2023-06,South,Smartphone,394
2023-10,West,Tablet,120
2023-03,South,Laptop,3342
2024-07,South,Smartphone,1138
2024-05,South,Smartwatch,4755
2023-07,South,Smartphone,1209
2024-09,North,Smartphone,3871
2024-08,South,Laptop,471
2023-04,North,Headphones,1274
2024-02,South,Headphones,1264
2024-08,East,Headphones,1192
2024-10,West,Smartphone,1383
2024-03,South,Laptop,2111
2024-12,East,Tablet,945
2023-08,South,Smartphone,2091
2024-09,South,Smartphone,620
2024-03,South,Laptop,4566
2024-10,East,Smartwatch,4296
2024-08,West,Smartphone,4856
2024-02,East,Smartwatch,342
2023-09,West,Smartwatch,2900
2023-08,South,Headphones,4707
2024-05,North,Laptop,2996
2023-02,South,Smartwatch,2702
2024-12,West,Laptop,2373
2023-03,East,Headphones,1641
2023-08,South,Laptop,2865
2023-12,East,Smartphone,2214
2023-01,East,Smartwatch,4591
2023-10,East,Laptop,4807
2024-08,South,Tablet,3183
2023-03,East,Laptop,1957
2023-06,East,Smartwatch,869
2023-07,South,Headphones,1522
2024-08,East,Headphones,506
2024-11,South,Smartwatch,3072
2024-06,West,Smartphone,1972
2023-11,West,Smartphone,2794
2024-07,West,Headphones,2369
2023-05,East,Headphones,4849
2024-07,North,Smartwatch,1281
2023-11,North,Smartphone,1539
2024-12,East,Headphones,3153
2023-12,North,Smartphone,3433
2023-10,South,Headphones,2997
2023-08,North,Laptop,3003
2024-12,East,Tablet,328
2023-09,East,Laptop,4059
2023-04,South,Headphones,1993
2023-05,West,Tablet,1413
2024-09,East,Tablet,1170
2023-08,South,Headphones,1074
2024-11,North,Headphones,1838
2023-09,North,Smartphone,3385
2024-03,South,Headphones,857
2024-03,South,Smartwatch,3195
2024-04,East,Headphones,420
2024-02,North,Smartwatch,2421
2023-08,South,Headphones,655
2024-06,North,Smartphone,1486
2023-10,South,Smartwatch,4863
2024-08,North,Laptop,3147
2023-06,West,Smartwatch,2527
2023-12,East,Smartphone,2104
2023-02,North,Smartwatch,2030
2023-07,West,Headphones,4941
2024-04,North,Headphones,4870
2023-03,North,Smartphone,2263
2024-01,West,Tablet,3967
2023-03,North,Headphones,2526
2024-06,North,Laptop,3893
2023-11,East,Smartphone,2613
2023-08,West,Smartwatch,3903
2023-06,West,Smartwatch,2427
2023-01,South,Laptop,717
2023-01,North,Headphones,2265
2024-11,East,Smartphone,3408
2023-08,North,Laptop,1092
2023-05,North,Headphones,1477
2024-04,South,Smartphone,4481
2023-11,North,Smartwatch,3274
2023-05,East,Smartphone,4882
2023-04,East,Tablet,1405
2023-06,South,Smartphone,4933
2024-02,North,Tablet,3178
2024-10,East,Smartphone,2786
2024-07,North,Tablet,3083
2023-09,North,Smartwatch,2623
2023-12,North,Headphones,3682
2023-11,South,Tablet,1585
2024-02,North,Tablet,2200
2024-11,East,Smartwatch,4681
2024-04,North,Tablet,3815
2023-01,East,Laptop,2101
2024-01,North,Smartwatch,1487
2024-11,East,Laptop,3283
2024-09,East,Smartwatch,1130
2024-09,North,Tablet,1865
2024-01,North,Laptop,4863
2023-02,East,Tablet,1320
2023-04,West,Smartwatch,3906
2023-06,South,Tablet,2514
2024-11,West,Laptop,4445
2023-05,West,Laptop,1718
2023-03,North,Tablet,1363
2023-01,South,Smartphone,971
2023-04,West,Smartwatch,934
2024-08,North,Smartwatch,2922
2023-02,West,Tablet,1018
2023-05,West,Smartphone,1824
2023-03,North,Laptop,2513
2023-09,North,Headphones,1413
2024-08,North,Headphones,4598
2023-06,South,Tablet,2205
2024-06,West,Smartphone,2668
2023-06,North,Smartphone,1238
2024-07,East,Smartwatch,309
2023-12,West,Laptop,1164
2023-11,East,Smartphone,2320
2023-02,South,Headphones,333
2024-03,North,Laptop,892
2023-12,East,Laptop,3210
2023-12,South,Tablet,2266
2023-09,North,Smartphone,434
2024-09,East,Tablet,1459
2024-12,East,Smartphone,1314
2023-02,South,Smartwatch,4519
2024-10,North,Tablet,383
2023-03,North,Tablet,312
2023-12,East,Headphones,1758
2024-04,East,Tablet,4178
2024-09,East,Smartphone,4947
2024-12,North,Headphones,1517
2023-01,South,Tablet,2486
2024-09,South,Tablet,1894
2023-03,North,Smartwatch,204
2024-08,West,Tablet,4965
2023-02,South,Laptop,3993
2023-09,East,Headphones,3945
2024-07,West,Laptop,3790
2024-03,West,Headphones,3392
2024-06,South,Smartwatch,478
2023-11,West,Tablet,3393
2024-11,West,Tablet,3429
2024-04,South,Tablet,4908
2024-10,South,Headphones,3538
2024-05,West,Tablet,324
2023-05,East,Laptop,837
2023-12,North,Tablet,335
2023-11,West,Smartwatch,4378
2024-03,West,Laptop,811
2023-03,East,Tablet,1988
2023-01,West,Tablet,4818
2024-08,West,Smartphone,1359
2024-04,North,Headphones,848
2023-02,North,Laptop,4086
2023-02,North,Smartphone,3651
2023-03,South,Smartwatch,609
2023-08,South,Headphones,1923
2024-12,North,Laptop,4980
2024-03,North,Tablet,3041
2023-07,South,Laptop,4332
2023-06,East,Tablet,2234
2023-09,West,Headphones,1877
2024-08,West,Tablet,1322
2023-01,North,Smartwatch,3767
2023-08,East,Tablet,1877
2024-11,South,Smartwatch,1404
2024-11,North,Headphones,4959
2023-03,East,Headphones,801
2023-04,East,Laptop,3089
2024-03,East,Smartwatch,251
2023-06,South,Smartwatch,1425
2024-03,South,Smartphone,1401
2024-09,West,Smartphone,3822
2023-03,West,Smartphone,1811
2024-09,East,Tablet,906
2024-09,East,Smartphone,4430
2024-02,South,Smartwatch,2822
2024-08,West,Tablet,4756
2024-02,East,Headphones,1425
2023-04,West,Laptop,4233
2023-12,West,Smartphone,1259
2024-05,East,Headphones,2969
2023-07,South,Smartwatch,4616
2023-09,East,Laptop,1342
2023-03,East,Headphones,447
2024-01,West,Laptop,1931
2024-03,East,Smartphone,1669
2024-06,South,Smartwatch,4035
2024-07,East,Laptop,2018
2023-01,South,Headphones,3332
2023-06,South,Smartphone,3858
2024-11,West,Smartphone,2455
2023-02,North,Headphones,1497
2024-12,North,Headphones,2880
2024-02,West,Laptop,1924
2023-06,East,Tablet,2591
2024-02,West,Smartphone,4160
2023-04,South,Laptop,504
2024-09,North,Headphones,1821
2023-08,West,Laptop,2925
2023-03,East,Headphones,3945
2024-07,West,Smartwatch,4310
2024-02,North,Headphones,3292
2024-08,West,Headphones,164
2024-05,West,Headphones,1399
2023-08,North,Tablet,1515
2024-12,South,Headphones,3693
2024-02,South,Smartphone,1068
2023-06,North,Smartphone,468
2024-11,West,Laptop,332
2024-10,North,Tablet,2342
2024-04,South,Laptop,3183
2024-07,East,Smartphone,1020
2024-02,West,Smartphone,788
2024-07,South,Smartwatch,4372
2023-03,West,Headphones,1569
2023-10,North,Smartphone,4825
2024-07,East,Laptop,4359
2023-09,North,Laptop,3722
2024-08,East,Headphones,2200
2024-01,West,Headphones,2365
2023-07,West,Smartwatch,3889
2024-02,North,Tablet,923
2023-09,East,Laptop,3531
2024-11,East,Headphones,4251
2024-07,West,Laptop,4313
2024-03,North,Headphones,897
2024-08,East,Smartphone,879
2024-02,West,Laptop,2950
2024-12,South,Smartphone,2992
2023-06,North,Laptop,1993
2024-09,South,Tablet,3406
2023-04,North,Smartwatch,3002
2023-08,West,Smartphone,4903
2024-05,East,Headphones,3818
2023-09,East,Tablet,121
2023-01,East,Laptop,1600
2024-12,North,Smartphone,942
2024-08,West,Laptop,1860
2024-02,South,Laptop,3741
2023-11,West,Laptop,291
2024-09,South,Smartwatch,495
2023-03,North,Smartwatch,4762
2023-09,North,Headphones,4426
2024-02,South,Smartphone,973
2023-09,South,Tablet,2721
2023-04,South,Tablet,4435
2023-04,West,Tablet,189
2023-08,South,Laptop,2379
2023-02,North,Smartwatch,556
2023-09,North,Smartphone,2380
2024-02,East,Laptop,4549
2024-10,South,Smartwatch,1104
2023-09,West,Smartwatch,4634
2024-12,West,Smartphone,444
2024-11,West,Smartphone,2811
2024-04,East,Smartphone,4852
2024-05,North,Laptop,2562
2024-04,West,Headphones,1216
2023-12,North,Smartphone,725
2023-03,East,Headphones,4479
2023-11,South,Laptop,2079
2024-02,South,Headphones,4094
2024-06,South,Tablet,1778
2024-09,West,Headphones,322
2024-09,South,Smartphone,843
2023-05,West,Laptop,562
2024-04,East,Smartphone,1668
2024-08,East,Tablet,3447
2023-05,West,Smartphone,1836
2023-03,North,Smartphone,4139
2023-12,South,Smartphone,4051
2023-01,South,Smartwatch,764
2024-09,South,Tablet,1456
2023-09,West,Smartphone,1114
2023-09,East,Smartphone,2232
2023-04,South,Smartphone,2768
2023-03,East,Laptop,1154
2024-05,South,Smartwatch,1864
2023-02,South,Laptop,4558
2024-12,West,Smartwatch,2969
2023-01,North,Smartphone,1512
2023-08,West,Tablet,767
2024-01,South,Headphones,3470
2024-11,South,Headphones,1494
2024-03,North,Smartphone,198
2023-08,East,Laptop,4170
2023-12,East,Tablet,521
2024-10,South,Smartwatch,3750
2023-12,East,Smartphone,4257
2024-02,South,Tablet,1232
2024-03,North,Tablet,1802
2024-03,North,Smartwatch,3720
2023-09,South,Tablet,3290
2024-07,North,Laptop,697
2024-08,West,Laptop,491
2024-10,West,Laptop,1175
2023-08,North,Tablet,2750
2024-09,South,Laptop,2484
2024-07,South,Smartwatch,909
2023-06,North,Tablet,3409
2024-08,East,Headphones,3838
2024-07,West,Tablet,1259
2023-04,East,Smartwatch,1631
2024-11,South,Headphones,2782
2023-07,South,Tablet,353
2023-04,East,Laptop,3648
2024-10,North,Smartphone,3285
2023-12,East,Smartphone,1331
2024-01,East,Laptop,2523
2023-03,West,Smartphone,3675
2024-10,West,Smartphone,4361
2023-12,East,Laptop,1673
2023-02,East,Laptop,3008
2024-12,South,Tablet,4812
2023-02,West,Tablet,1725
2024-11,West,Laptop,4098
2023-09,South,Smartwatch,3983
2023-01,North,Smartphone,3615
2023-08,West,Tablet,3503
2024-11,West,Smartphone,4698
2023-06,North,Headphones,4780
2023-06,West,Laptop,2058
2024-10,West,Smartwatch,4109
2024-06,North,Headphones,2835
2024-05,North,Headphones,4591
2023-12,East,Headphones,3274
2023-06,South,Laptop,501
2023-08,South,Tablet,1074
2024-07,North,Laptop,323
2023-10,North,Tablet,4713
2023-01,West,Headphones,335
2024-01,East,Headphones,3598
2024-05,East,Smartwatch,4311
2023-03,North,Tablet,3334
2023-08,West,Headphones,325
2024-02,West,Smartphone,2377
2023-03,South,Smartwatch,4377
2024-04,South,Laptop,1441
2024-01,West,Smartwatch,4136
2024-08,South,Smartphone,309
2024-12,North,Tablet,3827
2024-05,West,Laptop,4028
2024-01,South,Laptop,2903
2023-06,East,Tablet,1209
2024-05,West,Smartwatch,2126
2024-02,West,Headphones,493
2024-05,East,Smartwatch,943
2023-08,North,Smartphone,1624
2023-11,East,Headphones,703
2024-08,West,Smartwatch,681
2023-01,North,Tablet,2039
2023-07,South,Smartphone,232
2024-09,South,Smartphone,2938
2024-09,South,Smartphone,3485
2024-05,West,Headphones,3870
2023-10,East,Laptop,2368
2023-11,North,Headphones,1075
2024-10,South,Smartwatch,1913
2023-09,North,Laptop,3363
2023-09,West,Smartwatch,1643
2024-12,South,Laptop,2935
2023-05,West,Headphones,2838
2024-05,East,Smartphone,1457
2023-09,West,Tablet,4234
2024-05,West,Smartphone,1416
2024-12,East,Headphones,261
2024-09,North,Laptop,2009
2024-07,East,Smartphone,1227
2023-07,East,Headphones,3970
2024-11,West,Smartwatch,1758
2023-09,North,Tablet,3225
2023-07,South,Smartphone,2063
2024-01,East,Laptop,2389
2023-11,North,Smartwatch,1066
2024-02,East,Headphones,989
2024-07,East,Tablet,3161
2023-11,East,Laptop,3729
2024-01,East,Headphones,3289
2024-02,West,Headphones,2848
2024-01,North,Smartphone,1766
2023-01,North,Smartphone,3166
2023-08,North,Laptop,1541
2023-12,East,Headphones,1167
2024-07,West,Smartphone,4323
2023-12,East,Tablet,3023
2023-08,East,Tablet,4353
2023-08,North,Headphones,3956
2024-09,East,Smartphone,926
2024-01,South,Laptop,4707
2023-12,East,Laptop,4085
2024-04,South,Laptop,2192
2023-01,East,Tablet,3279
2024-01,West,Smartphone,4638
2023-07,West,Smartphone,4001
2023-05,North,Tablet,2462
2023-08,East,Laptop,2324
2024-02,South,Laptop,1826
2024-11,South,Headphones,2106
2024-01,East,Smartwatch,366
2024-03,South,Smartphone,937
2024-11,West,Smartphone,4684
2024-05,South,Smartphone,4897
2024-03,North,Smartwatch,786
2024-08,West,Headphones,3461
2024-06,West,Smartwatch,456
2024-06,West,Laptop,3915
2023-02,East,Laptop,971
2023-04,East,Smartphone,2073
2023-01,West,Tablet,4747
2023-04,East,Smartphone,1910
2024-06,South,Tablet,4518
2023-05,East,Smartwatch,2741
2024-07,East,Laptop,2328
2024-03,West,Tablet,3491
2023-08,North,Smartwatch,4278
2024-08,North,Laptop,2450
2024-05,North,Tablet,4457
2023-01,South,Smartphone,4979
2023-12,East,Smartphone,2839
2024-07,North,Smartphone,2830
2024-03,West,Smartwatch,1418
2023-09,North,Smartphone,1635
2023-07,North,Headphones,4884
2023-02,East,Laptop,2543
2023-09,East,Smartwatch,1872
2023-10,East,Smartphone,3309
2023-02,South,Laptop,977
2024-07,South,Tablet,2970
2023-11,North,Smartphone,3300
2024-01,East,Laptop,4244
2023-10,North,Headphones,3847
2024-02,West,Tablet,2936
2024-06,West,Headphones,392
2024-07,East,Laptop,1751
2024-10,East,Headphones,4731
2023-09,West,Laptop,4506
2023-07,East,Laptop,636
2023-03,South,Headphones,2786
2024-08,South,Laptop,333
2023-06,East,Smartphone,2752
2024-09,West,Laptop,2474
2023-02,North,Smartwatch,2372
2023-06,East,Laptop,1066
2023-03,East,Smartwatch,989
2024-04,North,Laptop,3963
2023-08,East,Laptop,3500
2023-02,North,Headphones,134
2024-05,West,Smartphone,4642
2023-09,South,Smartphone,3623
2023-12,West,Tablet,1863
2023-03,South,Headphones,3391
2023-11,North,Headphones,2588
2023-01,South,Smartphone,2800
2024-11,West,Headphones,1658
2024-01,South,Smartphone,4790
2024-03,North,Headphones,2376
2023-05,South,Laptop,4106
2024-09,East,Smartphone,4539
2024-05,West,Smartphone,1203
2024-11,East,Smartwatch,1519
2024-12,North,Headphones,1578
2023-06,South,Headphones,4014
2024-09,East,Smartphone,3842
2024-10,East,Laptop,3056
2023-11,South,Laptop,1482
2024-06,South,Laptop,2674
2023-04,West,Headphones,3484
2023-03,East,Smartwatch,1669
2024-01,East,Smartphone,1994
2024-11,North,Tablet,2343
2023-09,West,Smartwatch,1966
2024-09,North,Tablet,128
2023-06,East,Smartwatch,805
2023-12,North,Laptop,1120
2023-02,East,Headphones,2163
2023-03,East,Tablet,1546
2023-03,North,Smartwatch,3764
2023-12,North,Headphones,3087
2024-03,South,Tablet,3702
2023-09,South,Smartphone,3785
2024-11,South,Smartwatch,3468
2023-08,East,Smartphone,3681
2023-11,North,Laptop,2862
2024-04,West,Smartphone,4137
2024-10,East,Smartphone,672
2023-04,West,Smartwatch,4188
2023-01,North,Laptop,714
2024-12,East,Smartphone,4150
2023-07,West,Headphones,425
2023-02,West,Tablet,3840
2024-12,South,Smartphone,458
2023-05,South,Laptop,3877
2023-07,South,Smartphone,2471
2023-04,East,Tablet,1821
2023-05,North,Laptop,1449
2024-12,North,Smartwatch,3796
2023-01,South,Laptop,3996
2023-01,South,Smartwatch,4360
2024-03,South,Laptop,1696
2024-08,West,Tablet,1727
2024-07,South,Tablet,2602
2023-10,West,Laptop,3908
2024-06,North,Smartphone,292
2023-03,East,Tablet,2774
2023-11,East,Smartwatch,3945
2024-03,East,Smartwatch,2677
2023-11,East,Headphones,191
2024-05,West,Smartwatch,4334
2024-05,West,Headphones,580
2023-06,South,Laptop,3016
2023-05,West,Laptop,4535
2023-08,South,Laptop,1175
2023-02,South,Smartphone,2613
2024-04,East,Smartphone,898
2024-08,West,Headphones,4670
2024-12,West,Smartwatch,4049
2023-12,South,Smartwatch,704
2023-06,South,Laptop,3079
2023-01,North,Tablet,697
2023-04,North,Smartphone,1632
2024-05,South,Smartphone,613
2024-01,North,Laptop,1977
2024-06,North,Smartphone,4072
2023-05,South,Laptop,3943
2024-12,South,Headphones,1799
2024-12,West,Smartwatch,1129
2023-03,South,Tablet,4695
2023-11,South,Smartwatch,816
2024-01,East,Smartwatch,4186
2023-04,West,Headphones,765
2024-02,West,Smartphone,2308
2024-10,West,Tablet,1179
2023-11,East,Smartphone,327
2023-10,South,Smartwatch,248
2024-07,West,Laptop,1169
2024-06,West,Smartwatch,4827
2023-06,North,Smartphone,1463
2024-03,West,Smartwatch,4608
2024-09,South,Laptop,1855
2023-10,South,Headphones,619
2023-05,North,Smartphone,3644
2023-05,West,Smartwatch,2422
2023-10,West,Smartphone,1202
2023-05,West,Headphones,697
2023-03,East,Smartwatch,3373
2024-11,West,Smartwatch,4149
2023-06,South,Smartphone,2705
2023-04,South,Smartphone,2288
2024-06,East,Laptop,4925
2023-09,East,Headphones,688
2024-05,West,Laptop,4572
2024-01,North,Smartwatch,1507
2024-03,East,Smartphone,4946
2024-08,East,Smartwatch,4822
2024-05,West,Smartwatch,3490
2024-01,West,Tablet,3540
2024-04,East,Tablet,1729
2024-10,North,Smartwatch,1094
2023-04,East,Smartphone,4898
2023-05,West,Smartwatch,2159
2023-05,West,Tablet,4672
2023-09,East,Smartphone,3086
2024-05,North,Smartwatch,500
2024-01,East,Headphones,2955
2023-02,East,Headphones,2324
2024-01,West,Smartwatch,3512
2024-10,North,Smartphone,156
2024-09,South,Smartwatch,1975
2024-11,North,Smartwatch,4643
2024-07,East,Tablet,4398
2023-03,East,Headphones,3868
2023-10,East,Tablet,4933
2023-02,North,Tablet,4397
2024-01,West,Smartwatch,1453
2024-07,East,Tablet,2510
2024-05,East,Headphones,4411
2024-09,North,Tablet,2702
2024-02,South,Headphones,3034
2023-12,South,Tablet,122
2024-09,West,Headphones,2302
2023-12,West,Tablet,1309
2023-11,East,Tablet,2396
2023-07,North,Smartphone,848
2023-04,East,Headphones,904
2024-07,West,Headphones,233
2023-01,North,Headphones,4516
2024-12,North,Laptop,2537
2023-03,West,Tablet,533
2024-01,South,Headphones,3771
2024-03,South,Laptop,3836
2023-02,North,Smartphone,4139
2023-11,East,Headphones,2198
2023-04,South,Headphones,3017
2024-07,East,Laptop,352
2024-05,South,Tablet,4934
2023-03,South,Smartphone,1229
2024-06,East,Headphones,3364
2023-08,West,Tablet,401
2024-10,South,Smartphone,2077
2024-12,South,Smartwatch,2863
2024-07,East,Smartwatch,4105
2023-05,West,Smartphone,3341
2023-07,South,Laptop,3157
2024-09,South,Smartphone,650
2023-08,West,Smartphone,1687
2023-05,South,Laptop,1922
2024-05,West,Laptop,3317
2023-05,West,Tablet,3596
2023-04,East,Tablet,4509
2024-10,North,Laptop,4379
2024-07,West,Smartwatch,812
2024-09,East,Smartwatch,2275
2023-02,North,Smartphone,4172
2023-11,South,Headphones,3949
2024-10,North,Smartphone,2533
2024-01,West,Smartphone,3401
2024-03,West,Headphones,370
2023-12,West,Laptop,1894
2024-10,West,Smartwatch,2562
2024-09,West,Smartphone,4393
2024-10,East,Headphones,3494
2023-11,West,Tablet,1179
2023-07,East,Smartphone,2978
2023-05,South,Smartwatch,4823
2024-05,West,Laptop,703
2024-12,West,Smartphone,1685
2024-08,North,Smartphone,3157
2023-09,South,Headphones,4085
2024-02,West,Tablet,4789
2023-12,West,Tablet,1495
2023-06,South,Laptop,3788
2024-05,East,Smartwatch,699
2024-07,West,Laptop,613
2024-07,North,Smartphone,1166
2024-04,West,Smartphone,2986
2023-12,North,Tablet,2753
2023-12,North,Smartwatch,1188
2024-08,West,Headphones,4485
2023-06,West,Smartwatch,4964
2024-11,North,Smartphone,2614
2023-04,South,Headphones,4069
2023-06,South,Smartwatch,3384
2023-11,West,Smartwatch,4666
2023-01,East,Headphones,2296
2024-12,South,Smartphone,4283
2024-11,West,Smartwatch,889
2024-03,South,Headphones,3575
2023-11,East,Smartphone,3253
2024-07,West,Headphones,1764
2024-06,East,Headphones,1409
2024-05,West,Smartwatch,964
2024-07,East,Smartphone,3963
2024-09,South,Smartwatch,3463
2024-02,South,Laptop,3624
2024-06,East,Laptop,3886
2024-07,East,Smartphone,123
2024-03,East,Headphones,3103
2024-03,West,Smartwatch,410
2023-04,South,Smartwatch,1331
2023-07,West,Smartphone,3888
2024-01,South,Smartphone,2811
2023-03,North,Laptop,4901
2024-04,West,Tablet,521
2023-09,South,Smartphone,1873
2023-08,South,Tablet,3668
2024-08,West,Smartphone,1046
2024-01,West,Headphones,1286
2024-05,South,Headphones,1934
2024-05,West,Laptop,1664
2024-05,East,Laptop,2047
2023-01,West,Tablet,1408
2023-08,West,Smartphone,3086
2024-07,West,Smartwatch,486
2023-06,South,Laptop,1261
2023-03,East,Smartwatch,3358
2023-05,North,Smartwatch,4911
2024-01,North,Smartphone,4033
2024-03,East,Tablet,2947
2024-02,East,Smartphone,4621
2024-11,East,Laptop,1539
2024-04,South,Smartwatch,3542
2024-06,North,Smartphone,4580
2024-10,East,Smartphone,155
2024-10,South,Smartphone,3424
2023-11,North,Laptop,205
2023-03,West,Tablet,3301
2024-10,South,Smartphone,769
2023-10,North,Laptop,4571
2023-10,South,Smartwatch,842
2024-09,North,Headphones,1066
2024-04,North,Laptop,407
2023-12,West,Headphones,2238
2023-02,South,Smartphone,3564
2023-09,East,Smartphone,4997
2024-12,West,Laptop,209
2023-03,West,Headphones,3732
2024-12,North,Smartphone,4535
2024-03,East,Smartwatch,2015
2023-03,South,Tablet,4363
2024-07,East,Tablet,656
2024-06,East,Smartphone,204
2023-08,East,Headphones,2147
2024-05,East,Smartphone,245
2023-08,East,Headphones,2863
2023-07,North,Smartwatch,973
2023-07,North,Headphones,398
2023-03,West,Smartphone,3338
2023-01,North,Smartwatch,745
2023-04,West,Laptop,4833
2023-05,West,Tablet,3178
2023-01,South,Smartphone,2611
2024-03,East,Smartphone,883
2023-05,North,Smartphone,470
2024-01,South,Smartwatch,586
2023-08,North,Laptop,2137
2023-08,West,Headphones,3296
2023-05,North,Laptop,1460
2023-09,East,Smartwatch,4387
2023-01,West,Smartphone,4925
2023-04,West,Tablet,2361
2023-03,South,Smartphone,2721
2023-02,East,Headphones,1056
2023-08,West,Tablet,480
2024-11,East,Smartphone,3749
2023-09,North,Tablet,4993
2023-02,East,Laptop,338
2024-02,West,Smartwatch,1205
2024-02,South,Smartphone,1486
2023-04,West,Headphones,2652
2023-06,East,Laptop,2349
2023-11,East,Smartphone,1627
2023-03,West,Laptop,1767
2023-08,East,Headphones,4232
2023-03,North,Smartphone,2791
2024-02,West,Headphones,3772
2024-01,South,Tablet,2096
2024-01,West,Headphones,1525
2023-02,North,Tablet,2912
2024-01,North,Smartphone,3347
2024-07,North,Tablet,2692
2023-06,North,Smartphone,1590
2024-04,North,Smartphone,1324
2023-02,South,Smartwatch,2687
2023-08,East,Smartphone,3164
2024-05,North,Tablet,932
2024-11,North,Smartwatch,4792
2023-02,West,Smartwatch,2540
2023-10,South,Smartphone,4895
2024-04,South,Headphones,1746
2023-06,East,Headphones,540
2023-02,South,Smartwatch,1629
2023-02,West,Smartphone,3065
2024-01,West,Headphones,2467
2024-12,East,Smartphone,3386
2024-03,West,Smartphone,4763
2023-02,North,Smartwatch,4431
2023-07,North,Smartwatch,1404
2023-03,West,Laptop,3134
2023-08,East,Headphones,3788
2024-11,South,Headphones,4073
2024-02,East,Headphones,1285
2024-12,South,Tablet,3362
2024-11,West,Smartphone,2207
2024-10,West,Smartwatch,1940
2023-07,North,Headphones,4420
2024-09,South,Laptop,2847
2023-07,East,Headphones,4777
2023-01,West,Smartphone,4364
2024-05,East,Smartphone,3233
2023-09,North,Smartwatch,3520
2024-09,South,Tablet,1565
2024-01,South,Smartwatch,4209
2024-09,West,Headphones,2311
2024-07,South,Laptop,2904
2024-09,West,Smartwatch,1643
2024-07,North,Tablet,1789
2024-10,South,Smartwatch,1671
2024-05,West,Smartphone,4641
2024-11,East,Headphones,3379
2024-11,West,Headphones,3641
2023-10,South,Headphones,4911
2023-10,North,Headphones,3123
2023-04,South,Headphones,918
2023-08,South,Headphones,4621
2024-10,West,Laptop,1224
2024-08,East,Tablet,1229
2024-08,South,Headphones,1802
2024-06,East,Tablet,2101
2024-02,West,Headphones,3978
2024-06,East,Smartwatch,4472
2024-02,West,Headphones,1906
2024-08,North,Smartphone,3047
2024-09,East,Laptop,3309
2024-12,East,Smartwatch,2252
2024-03,North,Smartwatch,4741
2024-10,East,Smartphone,4305
2023-04,North,Headphones,644
2024-01,South,Laptop,2501
2024-11,West,Smartwatch,4938
