month,region,product,sales
Jun,North,Tablet,4504
Apr,West,Tablet,8006
Mar,North,Tablet,9943
Apr,North,Tablet,19653
Jan,North,Tablet,19748
Apr,West,Tablet,2923
Jan,South,Tablet,18854
Dec,East,Laptop,12246
Jan,South,Phone,14475
Oct,North,Tablet,19532
Jun,West,Phone,5086
May,South,Tablet,16860
Nov,North,Tablet,19013
Apr,East,Laptop,9407
Nov,East,Phone,2774
Mar,East,Laptop,10709
Jan,North,Laptop,18311
Jun,West,Phone,3343
Feb,South,Laptop,12161
Aug,East,Tablet,13419
Oct,North,Tablet,9797
May,North,Tablet,2934
Jul,South,Tablet,3986
Oct,East,Tablet,16016
Dec,North,Laptop,7465
Feb,South,Laptop,11966
Aug,West,Tablet,17721
Feb,West,Tablet,3505
Apr,West,Laptop,7363
Jan,East,Phone,17940
May,South,Laptop,12846
Sep,South,Laptop,3010
Jan,North,Laptop,16924
Sep,North,Laptop,15482
Nov,North,Laptop,11369
Aug,South,Phone,5857
Jun,North,Tablet,11864
Jul,South,Tablet,12120
Mar,South,Phone,13370
Jan,West,Tablet,4553
May,North,Tablet,17489
Dec,West,Tablet,6389
Dec,East,Phone,18935
Feb,East,Phone,13089
May,East,Tablet,11231
Aug,South,Tablet,5051
Nov,South,Tablet,7322
Sep,South,Laptop,13789
Feb,North,Laptop,4555
Dec,West,Laptop,19473
Mar,South,Phone,14767
Mar,West,Tablet,2458
Jan,West,Phone,17701
Aug,West,Phone,18066
Jun,North,Phone,6721
Dec,North,Tablet,14446
Aug,East,Laptop,8304
Nov,East,Tablet,15565
Sep,West,Tablet,12199
May,East,Phone,3920
Dec,West,Phone,15227
Mar,North,Phone,9694
May,North,Laptop,8298
May,North,Laptop,8629
May,South,Laptop,14719
Mar,West,Tablet,7146
Nov,North,Phone,19387
Oct,West,Tablet,12306
Apr,East,Laptop,4589
Sep,East,Phone,6310
Oct,North,Laptop,4241
Sep,West,Phone,15601
Feb,North,Phone,9711
Aug,East,Tablet,2938
Aug,North,Tablet,6301
Jul,West,Laptop,5970
Aug,East,Tablet,5999
Mar,South,Tablet,5408
Jun,East,Tablet,15807
Jan,South,Phone,10962
Jul,North,Tablet,18632
Jan,North,Laptop,15385
Sep,West,Phone,7950
Jan,South,Phone,4926
Jan,North,Tablet,9975
Jul,South,Phone,8966
Feb,North,Laptop,11133
May,East,Laptop,8587
Aug,North,Phone,7091
Aug,West,Tablet,10985
Mar,East,Tablet,19061
Jul,West,Phone,3561
Mar,East,Laptop,10644
Jun,South,Phone,16785
Jun,West,Tablet,5656
Mar,North,Tablet,18139
Jul,South,Phone,2209
Mar,North,Laptop,6983
Aug,East,Phone,9141
Oct,East,Laptop,12118
Apr,North,Laptop,18261
Jan,North,Phone,5966
Apr,South,Phone,12069
Jul,North,Laptop,10818
Nov,West,Laptop,12918
Apr,West,Laptop,11650
Jun,North,Laptop,3250
Sep,West,Tablet,6758
Jan,North,Phone,6363
May,South,Laptop,4163
Nov,West,Phone,11815
Jul,West,Laptop,3853
Jan,North,Phone,19137
Apr,West,Phone,3868
Jun,East,Laptop,18565
Feb,South,Laptop,19897
Oct,South,Phone,17568
May,West,Phone,11094
Nov,West,Phone,7238
Oct,East,Tablet,9089
Jan,East,Laptop,7280
Jun,West,Tablet,6244
Jun,West,Tablet,4164
Apr,East,Laptop,17149
Aug,North,Laptop,16088
Apr,East,Tablet,4821
Aug,North,Laptop,12473
Aug,South,Phone,15686
May,South,Phone,11762
Apr,East,Tablet,7969
Dec,North,Tablet,14178
Feb,East,Laptop,8168
Nov,East,Laptop,19097
Mar,North,Tablet,16096
Mar,East,Tablet,9203
Apr,South,Phone,5545
Apr,West,Phone,2863
Oct,West,Laptop,18148
Nov,East,Phone,19809
Nov,North,Laptop,2653
May,North,Laptop,10129
Apr,South,Laptop,2443
Nov,North,Phone,7106
Oct,North,Tablet,6436
Aug,South,Tablet,11472
Jun,East,Phone,5039
Jun,West,Tablet,10291
Aug,South,Laptop,12278
Jul,East,Tablet,18285
Oct,South,Phone,15944
Nov,East,Tablet,4737
Dec,South,Laptop,3607
Oct,East,Laptop,4953
Aug,South,Phone,14173
Feb,East,Phone,7933
Sep,South,Phone,13386
Jan,West,Laptop,17221
Aug,West,Tablet,6682
Dec,North,Tablet,16853
Nov,East,Phone,13284
Dec,South,Tablet,13154
Dec,East,Tablet,11047
Apr,West,Phone,12338
Apr,East,Phone,16323
May,South,Laptop,6925
Aug,East,Laptop,7783
May,South,Laptop,14343
Aug,West,Laptop,11917
Oct,West,Tablet,12145
Jan,West,Tablet,8723
Dec,North,Laptop,18568
Oct,West,Laptop,18905
Sep,East,Phone,19632
Jun,North,Tablet,15349
Mar,West,Tablet,3002
Aug,East,Laptop,8266
Sep,East,Tablet,13330
Jun,East,Phone,16980
Nov,South,Phone,9017
Jul,North,Tablet,10585
Jan,East,Laptop,18011
May,South,Tablet,19044
May,West,Phone,7524
Oct,East,Laptop,7250
Apr,South,Tablet,9512
Jun,East,Laptop,2319
Jul,North,Laptop,12416
Sep,North,Phone,5600
Jan,West,Laptop,7279
Jun,East,Tablet,17494
Jul,South,Laptop,14398
Mar,West,Laptop,2282
Aug,East,Tablet,16030
May,West,Phone,17302
Sep,South,Phone,7166
May,West,Tablet,9121
Sep,West,Tablet,16677
Oct,West,Phone,18373
Apr,East,Laptop,6896
Sep,South,Tablet,18514
May,North,Laptop,3293
Oct,East,Tablet,8957
Sep,North,Phone,18444
Mar,North,Laptop,11740
Apr,East,Laptop,14559
Sep,East,Tablet,11973
Oct,South,Laptop,8276
Nov,South,Tablet,10152
Jun,West,Phone,9973
Feb,North,Laptop,17333
Jul,South,Tablet,2037
Feb,West,Laptop,7990
Nov,South,Tablet,7438
Feb,East,Tablet,17735
Nov,South,Tablet,12856
Jan,North,Phone,2473
Nov,South,Laptop,2058
Nov,North,Phone,4636
Dec,East,Tablet,16834
Nov,North,Tablet,17577
Mar,South,Phone,9296
Jun,West,Phone,14670
Aug,East,Laptop,11725
Sep,South,Tablet,4674
Jul,East,Phone,17796
Apr,East,Tablet,13065
Jun,South,Tablet,13026
May,South,Laptop,4076
Aug,West,Laptop,6787
Jan,East,Laptop,9494
Jan,East,Phone,4581
Nov,South,Tablet,17600
Jun,North,Phone,16333
Oct,South,Phone,12404
Dec,East,Laptop,13166
Feb,South,Tablet,2932
May,West,Tablet,10748
Jan,North,Laptop,17577
Jul,South,Tablet,17015
Jan,West,Laptop,18108
Apr,East,Phone,3104
Sep,South,Phone,19654
Jan,East,Laptop,14936
Apr,West,Phone,11601
Jun,East,Phone,5646
Jun,West,Laptop,16960
Dec,West,Phone,16878
Aug,West,Tablet,11145
Jan,South,Phone,4802
Jul,East,Laptop,18365
Jan,East,Tablet,8105
Jul,North,Tablet,4749
Mar,North,Phone,18974
Nov,North,Tablet,19752
Aug,North,Laptop,12181
Mar,East,Tablet,3361
Jan,West,Phone,5773
Aug,West,Phone,15495
Mar,South,Tablet,4064
Feb,West,Laptop,7616
Jan,East,Laptop,9975
Mar,East,Phone,12960
Feb,East,Phone,17324
Feb,South,Laptop,8243
Jun,North,Tablet,11560
Dec,West,Tablet,16684
Jan,East,Tablet,10330
Feb,East,Tablet,6923
Jun,North,Laptop,8467
Mar,East,Phone,8076
Apr,West,Phone,10001
Jan,South,Tablet,17303
Aug,East,Laptop,19699
Jul,West,Laptop,18457
Jul,East,Tablet,10675
Mar,North,Tablet,14303
Oct,East,Tablet,19933
Oct,East,Phone,19743
Mar,South,Tablet,17128
Feb,North,Phone,8659
Dec,North,Laptop,7246
Jan,South,Laptop,8967
Jul,East,Phone,8661
Jul,West,Phone,14416
Dec,North,Phone,2510
Feb,North,Phone,10614
Jul,East,Tablet,4432
Aug,East,Laptop,3906
Jan,North,Tablet,17554
Sep,East,Phone,18448
Jul,West,Tablet,6928
Mar,North,Tablet,6710
Aug,West,Laptop,13540
Jul,West,Tablet,8124
Nov,East,Laptop,9837
Aug,West,Phone,17583
Jun,East,Tablet,19184
Sep,South,Phone,8109
May,East,Laptop,11909
Mar,West,Phone,8659
Mar,South,Phone,3238
Jan,East,Laptop,17064
Dec,West,Phone,7620
Aug,North,Phone,3486
Feb,North,Phone,6681
Mar,East,Tablet,13490
Aug,East,Phone,6470
Aug,North,Laptop,13723
Nov,West,Tablet,15888
Apr,West,Tablet,9177
Apr,West,Laptop,15201
May,East,Phone,7441
Jun,South,Tablet,13719
May,South,Tablet,7397
Jul,South,Tablet,3621
Feb,South,Phone,19945
Jul,South,Tablet,19800
Oct,East,Laptop,6190
Jul,East,Phone,7054
Jan,South,Laptop,3130
Jul,East,Laptop,16071
May,East,Tablet,13936
Mar,South,Tablet,4118
Mar,West,Tablet,2663
Apr,East,Laptop,17735
Dec,West,Phone,11763
Feb,East,Tablet,19907
Feb,East,Tablet,10053
Jan,South,Laptop,19371
May,East,Phone,5845
Apr,North,Laptop,15496
Nov,North,Tablet,8301
Oct,South,Laptop,13885
Feb,West,Tablet,18482
Mar,West,Phone,4288
Jul,West,Laptop,9796
Jul,North,Tablet,9263
Dec,West,Tablet,14777
Apr,West,Tablet,10770
May,South,Tablet,9385
May,West,Laptop,16862
Jun,North,Tablet,10464
Sep,North,Laptop,6881
Feb,North,Tablet,18018
May,South,Laptop,17691
Dec,South,Laptop,11367
Mar,East,Tablet,2413
Apr,West,Tablet,19934
Oct,South,Tablet,16714
Jun,North,Tablet,9141
Dec,North,Phone,15182
Aug,South,Tablet,18225
Jan,South,Tablet,3946
Oct,South,Tablet,2191
Aug,East,Laptop,18424
Nov,North,Tablet,16175
Jul,East,Laptop,12051
Jan,East,Laptop,7892
Feb,West,Laptop,5449
Mar,North,Laptop,10327
Jan,North,Phone,7909
Sep,South,Tablet,14393
Aug,South,Laptop,3941
Feb,West,Tablet,6221
Sep,East,Laptop,8543
Jul,South,Phone,19942
Sep,South,Laptop,16012
Jun,North,Tablet,4121
Jun,North,Tablet,19412
Nov,South,Phone,13726
Apr,North,Tablet,7656
Oct,West,Tablet,10967
Oct,South,Laptop,17764
Feb,North,Tablet,17873
Jul,West,Laptop,13079
May,North,Phone,4271
Nov,North,Tablet,3607
Jun,North,Laptop,17679
Feb,South,Tablet,18989
May,East,Laptop,5665
Oct,North,Phone,18308
Apr,West,Laptop,7852
Sep,South,Tablet,7462
Jun,South,Laptop,6270
Feb,West,Tablet,17697
Jan,North,Phone,19760
May,East,Laptop,5462
Sep,North,Tablet,17474
Jun,West,Tablet,2347
Oct,South,Tablet,18384
Dec,East,Laptop,2062
Jul,South,Laptop,3783
May,West,Laptop,10417
Oct,North,Phone,8566
Jun,East,Tablet,19426
May,South,Tablet,12872
Nov,South,Phone,17318
Sep,South,Phone,3234
Jun,North,Laptop,3984
Nov,East,Laptop,19978
Aug,North,Laptop,3952
Feb,North,Laptop,19338
Dec,North,Laptop,5291
Sep,West,Laptop,10548
May,West,Phone,16504
Jul,West,Phone,13787
Oct,East,Phone,2968
Jan,North,Tablet,18625
Oct,North,Tablet,6234
May,West,Laptop,10338
Dec,North,Phone,9349
Oct,North,Tablet,15368
Feb,South,Tablet,17201
Dec,North,Phone,18070
Jun,South,Tablet,10734
Nov,North,Tablet,10883
Jan,East,Phone,3025
Mar,West,Tablet,14197
May,South,Phone,5359
Apr,West,Tablet,7257
Mar,South,Phone,4951
Oct,South,Tablet,9389
May,South,Tablet,16666
Nov,East,Phone,16952
Aug,North,Tablet,16227
Nov,South,Phone,19534
Apr,East,Phone,17624
Jan,South,Tablet,3735
Nov,North,Laptop,19422
Jul,South,Tablet,8369
Aug,East,Laptop,9127
Mar,North,Laptop,4912
Jun,East,Tablet,17464
Feb,North,Laptop,14606
Jul,North,Phone,3242
Aug,West,Phone,17636
Jun,West,Laptop,12108
Jun,West,Phone,10098
May,North,Tablet,5412
Aug,South,Phone,13632
Jan,East,Laptop,15231
Oct,East,Tablet,17183
Apr,East,Phone,9160
Apr,West,Tablet,19597
Mar,North,Laptop,13123
Mar,West,Phone,18802
Apr,South,Tablet,6960
Nov,North,Tablet,2788
Jan,East,Phone,15350
Nov,West,Tablet,4446
Nov,West,Tablet,18183
Feb,South,Laptop,10752
Sep,South,Laptop,15440
Oct,West,Laptop,14096
Feb,South,Laptop,18923
May,East,Laptop,8499
Sep,South,Laptop,16767
Sep,South,Phone,13337
Aug,West,Laptop,17819
Jan,West,Tablet,17784
Jan,North,Phone,7311
Sep,North,Tablet,13452
Nov,West,Laptop,16574
Aug,South,Laptop,17952
Oct,South,Tablet,4500
Sep,North,Tablet,16718
Jul,North,Tablet,4829
Mar,North,Phone,2047
Mar,East,Laptop,4364
Feb,East,Tablet,14864
May,North,Laptop,10177
Dec,South,Tablet,15347
Dec,North,Laptop,9931
Mar,East,Phone,14841
Jun,South,Laptop,13844
Feb,East,Tablet,10594
Dec,South,Laptop,15418
Mar,East,Phone,4086
May,South,Phone,12419
Dec,South,Laptop,13602
Nov,South,Tablet,13182
Nov,South,Phone,14835
Jan,West,Phone,19533
Jan,East,Laptop,18446
Oct,East,Phone,5153
Sep,West,Phone,11200
Jul,South,Tablet,12223
Jan,South,Tablet,12273
Dec,East,Tablet,2751
Aug,West,Laptop,10849
Mar,South,Phone,19084
Aug,South,Laptop,18220
May,South,Phone,12348
Jan,North,Phone,19924
Jul,West,Phone,8167
May,South,Tablet,8364
Jun,North,Laptop,3983
Jun,West,Laptop,16629
Aug,South,Phone,18288
Sep,East,Laptop,13273
Feb,North,Tablet,9648
Sep,North,Laptop,9894
Dec,South,Phone,15305
Nov,South,Tablet,14925
Oct,North,Tablet,12327
Sep,East,Phone,13411
Oct,East,Laptop,8900
Oct,West,Phone,18137
Jul,South,Laptop,5800
Jan,East,Laptop,4478
Jul,West,Tablet,11967
Oct,East,Phone,12158
May,South,Tablet,9054
Jun,West,Phone,8059
Oct,West,Phone,11959
Jul,West,Tablet,14007
May,East,Phone,10433
Jul,South,Phone,8209
Sep,West,Laptop,9115
Mar,North,Phone,15068
Aug,South,Phone,5368
Feb,North,Tablet,18128
Nov,North,Tablet,4827
Jul,West,Phone,17990
Feb,West,Laptop,4487
Apr,East,Laptop,15347
Jul,East,Tablet,18277
Mar,East,Phone,3643
Feb,South,Phone,19596
Nov,East,Laptop,2019
Oct,North,Laptop,2675
Jul,East,Laptop,18992
Jan,West,Tablet,18445
Aug,East,Phone,11457
Mar,South,Tablet,3154
Dec,South,Phone,11820
Dec,North,Tablet,11818
Feb,South,Phone,5716
Mar,East,Laptop,7242
May,West,Laptop,7022
Nov,South,Laptop,19826
Aug,North,Tablet,3653
Oct,East,Laptop,4502
Jul,North,Phone,18665
Jul,South,Tablet,16086
Dec,South,Phone,5403
Jul,North,Tablet,3235
Aug,East,Phone,15149
Jan,South,Phone,16396
Apr,West,Tablet,16430
Jun,South,Tablet,19169
Sep,East,Laptop,15864
Feb,South,Laptop,17506
Jan,North,Phone,13509
Oct,South,Phone,5194
Dec,South,Phone,6789
Feb,East,Tablet,12638
Jul,North,Tablet,7350
Mar,East,Laptop,2533
Oct,South,Phone,5663
Feb,West,Laptop,2129
Nov,South,Tablet,14563
Jul,East,Tablet,3858
Feb,West,Tablet,17735
Mar,East,Laptop,14342
Nov,East,Tablet,5649
Jul,North,Phone,12978
Apr,West,Laptop,6860
Jan,South,Tablet,11412
May,East,Laptop,10833
Dec,South,Laptop,16135
Sep,North,Tablet,2723
Aug,North,Tablet,2737
Dec,West,Laptop,15879
Sep,North,Laptop,3299
Oct,North,Tablet,2339
Sep,South,Phone,2152
Jul,North,Laptop,11613
Apr,North,Laptop,15755
May,East,Phone,17982
Jan,North,Tablet,2426
Jan,East,Tablet,11327
Mar,North,Phone,13521
Aug,North,Tablet,19333
Feb,West,Tablet,3373
Apr,West,Laptop,9082
Feb,East,Laptop,11893
May,North,Laptop,9593
Sep,South,Phone,11495
Jan,West,Tablet,18754
May,South,Tablet,9837
Sep,West,Laptop,13172
Jan,West,Laptop,12317
Sep,North,Phone,12934
Aug,West,Tablet,7230
Apr,South,Phone,15645
Dec,West,Tablet,10954
Nov,East,Phone,14254
Oct,North,Laptop,19388
May,North,Phone,9057
May,East,Phone,5755
Nov,East,Laptop,4846
Dec,East,Tablet,4964
Jun,West,Tablet,10878
Jul,North,Laptop,14648
Aug,East,Phone,4755
Aug,West,Phone,8473
Nov,East,Phone,16554
Feb,South,Tablet,3693
Sep,South,Phone,13084
Jul,North,Tablet,14003
Apr,West,Phone,19068
Apr,South,Laptop,4919
Nov,South,Laptop,5756
Aug,West,Tablet,5283
Apr,East,Tablet,6691
Jun,West,Laptop,9350
May,East,Laptop,19540
Mar,South,Phone,5061
Oct,South,Laptop,7919
Nov,South,Tablet,19676
Feb,North,Laptop,12076
Sep,North,Tablet,11752
Oct,North,Tablet,18012
Sep,West,Phone,11175
Jan,South,Phone,9902
Oct,South,Phone,4067
Mar,West,Phone,3979
Aug,North,Laptop,2700
Jun,West,Phone,6046
May,North,Laptop,4073
May,South,Phone,13945
Jun,East,Phone,18778
Jul,North,Tablet,5048
Jan,South,Laptop,2522
Sep,South,Tablet,13101
Mar,East,Phone,10741
Apr,South,Laptop,19852
Oct,South,Phone,14674
Jan,North,Tablet,19805
Nov,North,Laptop,2285
Oct,East,Tablet,13957
Mar,East,Phone,9108
Feb,South,Phone,16990
Feb,North,Phone,19829
Jan,East,Laptop,7837
Aug,East,Tablet,17032
Mar,West,Tablet,3466
Mar,East,Phone,11106
Jun,South,Tablet,10479
Aug,North,Laptop,12280
Sep,East,Phone,7932
Sep,West,Phone,11996
Apr,North,Phone,3178
May,East,Laptop,4551
Feb,West,Phone,18025
Nov,East,Phone,11780
Sep,North,Phone,12148
Aug,North,Phone,11967
Mar,North,Tablet,6862
Nov,South,Phone,11179
Dec,East,Laptop,7855
Sep,South,Phone,19587
Mar,North,Phone,3119
Sep,West,Tablet,5975
Feb,East,Phone,14919
Dec,South,Tablet,11602
Oct,East,Laptop,14695
Sep,West,Tablet,3292
Aug,South,Phone,11386
Sep,North,Laptop,12140
May,South,Phone,13772
Nov,East,Tablet,8590
Nov,East,Laptop,15977
Feb,East,Laptop,19401
Aug,East,Tablet,7176
Dec,North,Tablet,14399
Jun,South,Laptop,8647
Aug,North,Laptop,8015
Nov,North,Tablet,17845
May,North,Phone,4056
Oct,East,Laptop,14176
Feb,East,Tablet,12003
Jun,East,Phone,15747
May,South,Laptop,5114
Dec,West,Laptop,15442
Dec,East,Tablet,9383
May,South,Phone,3629
Jan,East,Laptop,19927
Feb,East,Phone,19820
Aug,North,Phone,5317
Mar,North,Laptop,13251
Oct,North,Phone,6116
Mar,South,Laptop,11623
Aug,West,Phone,8123
Aug,West,Laptop,5061
Feb,South,Tablet,10089
Aug,East,Laptop,5731
Nov,South,Laptop,8327
Jan,East,Laptop,18361
Jun,South,Phone,17907
Aug,South,Tablet,4046
Mar,South,Phone,13332
Aug,West,Phone,7064
Dec,North,Laptop,11445
Jan,South,Phone,2722
Nov,West,Laptop,15289
Nov,North,Tablet,17210
Sep,North,Phone,9564
Nov,South,Phone,10275
Sep,East,Phone,5819
May,East,Laptop,5364
Oct,East,Laptop,6318
Apr,South,Phone,13479
Nov,East,Phone,9398
Jun,West,Tablet,4452
Dec,West,Tablet,2425
Jul,West,Tablet,15865
May,West,Tablet,15507
Nov,North,Tablet,10799
Oct,West,Laptop,4124
Sep,East,Tablet,19684
Mar,South,Tablet,7015
Jul,East,Phone,10657
Oct,West,Laptop,12731
Oct,North,Tablet,18308
Nov,West,Tablet,19568
May,South,Tablet,16643
Jul,East,Phone,5934
Feb,South,Phone,13409
Apr,South,Phone,10172
Feb,South,Tablet,2777
Dec,East,Phone,17905
Jul,West,Tablet,4418
Feb,South,Laptop,14454
Nov,East,Tablet,4439
Jan,North,Phone,9804
Sep,East,Laptop,15023
Jan,North,Tablet,16826
Aug,East,Laptop,15212
Feb,West,Laptop,3989
Dec,South,Laptop,9868
Aug,West,Tablet,11258
Mar,East,Phone,2944
Jun,South,Tablet,7150
Mar,North,Phone,13006
Jul,East,Tablet,12680
Oct,South,Tablet,17204
Sep,North,Tablet,3665
Feb,North,Phone,14811
Dec,West,Tablet,10951
Dec,East,Laptop,12349
May,North,Tablet,11543
Jun,South,Laptop,11460
Apr,North,Phone,3785
Apr,North,Phone,7948
Apr,West,Tablet,16498
Feb,West,Tablet,4630
Apr,South,Tablet,9660
Nov,West,Laptop,2238
Jan,North,Phone,15891
Dec,North,Laptop,11338
Jun,West,Laptop,11749
Jan,North,Tablet,12349
Oct,North,Tablet,15582
Jun,South,Laptop,13643
Jan,West,Laptop,14245
Jun,North,Tablet,9899
Oct,West,Tablet,9145
Aug,South,Laptop,7861
Nov,West,Tablet,15051
Feb,North,Tablet,18632
Feb,West,Laptop,14321
Dec,North,Laptop,6323
Apr,North,Phone,4860
Nov,North,Laptop,19107
Mar,South,Tablet,16919
Apr,West,Laptop,2569
Dec,South,Laptop,10411
Jul,West,Laptop,11586
Nov,South,Phone,4122
Jan,East,Phone,16409
Jun,North,Tablet,5089
Mar,North,Phone,16242
Nov,South,Laptop,9210
Oct,East,Phone,18433
Jul,North,Laptop,2514
Oct,West,Phone,12983
Feb,South,Phone,12970
Feb,North,Phone,12810
Apr,North,Laptop,12029
Jan,South,Phone,6671
Mar,South,Laptop,19549
Sep,West,Laptop,12441
Jul,West,Tablet,2414
Jul,North,Phone,17093
Nov,North,Tablet,19488
Apr,South,Tablet,4416
Feb,North,Laptop,7611
Apr,North,Phone,17231
Jun,South,Laptop,10395
Nov,North,Laptop,10260
Nov,North,Phone,14648
Mar,East,Laptop,15342
Jan,West,Phone,16210
Dec,South,Phone,8833
Aug,East,Laptop,6752
Dec,West,Laptop,13978
May,West,Tablet,10727
May,West,Laptop,7023
Nov,East,Phone,2982
Apr,East,Tablet,16305
Jun,West,Phone,18146
Mar,North,Tablet,19729
Sep,North,Laptop,13201
May,East,Laptop,18910
Mar,East,Laptop,19314
Nov,East,Phone,17365
Jan,West,Tablet,12733
Oct,North,Phone,12108
Dec,East,Tablet,5360
Jun,East,Laptop,11785
Feb,South,Phone,10112
Mar,West,Laptop,18016
Jan,South,Phone,5625
Sep,North,Laptop,7469
Aug,South,Phone,3223
Dec,South,Phone,9110
Feb,South,Tablet,11157
Dec,West,Laptop,15251
Nov,North,Tablet,6992
Aug,South,Tablet,15646
Dec,West,Laptop,13870
Sep,North,Phone,6787
Jan,East,Tablet,13140
May,South,Laptop,5299
Aug,North,Phone,11360
Nov,South,Tablet,8451
Feb,East,Tablet,14941
Apr,North,Tablet,17993
Jul,West,Phone,16620
Mar,North,Tablet,15084
Dec,West,Phone,7027
May,North,Tablet,6260
Aug,West,Laptop,6828
Dec,East,Tablet,10772
Oct,East,Laptop,11012
Mar,East,Laptop,10315
Apr,North,Laptop,16259
Sep,East,Phone,14631
Jul,South,Laptop,5123
Jan,East,Tablet,6224
Dec,West,Phone,12977
Apr,West,Laptop,16608
Apr,West,Phone,3210
Sep,North,Phone,11218
Jun,South,Phone,14453
Sep,East,Tablet,7429
Dec,South,Laptop,17210
Jun,South,Phone,10689
Jun,West,Phone,14721
May,West,Phone,11885
May,West,Laptop,10182
Feb,North,Phone,10916
Aug,South,Phone,2375
Aug,South,Tablet,7012
Nov,North,Laptop,18640
Jan,North,Tablet,2050
Aug,North,Laptop,8590
May,South,Laptop,9437
Feb,South,Laptop,17162
Feb,West,Tablet,18978
Jun,West,Tablet,15105
Nov,South,Tablet,6731
Sep,West,Tablet,5873
Jan,North,Phone,13628
Dec,East,Phone,11264
Jun,West,Phone,7748
Sep,South,Laptop,3476
Aug,West,Phone,10032
Nov,West,Laptop,5020
Jun,West,Tablet,14684
Mar,East,Laptop,12922
Aug,North,Laptop,17386
Sep,South,Phone,10066
Jan,East,Tablet,14089
Dec,South,Tablet,15408
Sep,South,Phone,10167
Jun,South,Tablet,14816
Jun,East,Tablet,4233
Dec,North,Tablet,10117
Apr,South,Phone,16550
Jan,North,Tablet,8359
Oct,North,Laptop,16364
Aug,West,Laptop,6197
Feb,East,Tablet,12293
Dec,East,Phone,11332
Jan,West,Phone,2615
Feb,West,Phone,14844
Jan,North,Tablet,14401
Jan,South,Tablet,19950
Sep,East,Laptop,11168
Jan,South,Phone,11508
Apr,South,Laptop,17554
Oct,West,Laptop,4339
Jun,South,Phone,18246
Jul,North,Tablet,10109
Feb,West,Tablet,12288
Jun,South,Laptop,15317
Jul,West,Laptop,18762
Oct,North,Laptop,5465
Oct,North,Laptop,19391
Feb,South,Phone,8800
Feb,West,Laptop,18493
Oct,South,Laptop,4771
Jul,South,Tablet,5883
Dec,West,Tablet,4600
Jan,South,Tablet,7518
Aug,North,Phone,19389
Nov,West,Phone,18689
Mar,West,Tablet,17923
Nov,West,Tablet,7701
Jun,West,Laptop,2958
Sep,South,Laptop,9595
Jun,South,Phone,5538
Sep,North,Phone,11983
Jul,East,Laptop,4603
Sep,East,Tablet,15467
Feb,North,Laptop,2205
Dec,East,Phone,14442
Aug,North,Phone,7691
Aug,South,Laptop,8141
Feb,West,Laptop,8728
Dec,West,Laptop,8030
Apr,South,Phone,18562
Nov,West,Tablet,15383
Jul,West,Laptop,18496
Nov,East,Phone,10948
Apr,South,Phone,11088
Apr,East,Phone,16214
Jun,East,Laptop,10977
Oct,West,Laptop,3803
Jun,West,Tablet,17389
Oct,South,Phone,14270
Mar,West,Laptop,3542
Sep,West,Phone,9259
Dec,South,Phone,14400
Oct,West,Tablet,14546
Nov,East,Laptop,4154
Feb,South,Laptop,10766
Jun,West,Phone,17749
Dec,North,Phone,13230
Jul,South,Tablet,19765
Dec,South,Tablet,7902
Sep,North,Tablet,3222
Mar,West,Tablet,3501
Oct,West,Tablet,11050
Mar,South,Tablet,18208
Jul,South,Phone,5574
Apr,West,Tablet,5729
Aug,West,Phone,13157
Jul,East,Phone,9476
May,South,Laptop,19945
Jul,South,Phone,16962
Mar,North,Phone,4522
Dec,East,Tablet,4391
Feb,West,Phone,14074
Jun,East,Tablet,13796
Feb,West,Tablet,4078
Mar,West,Tablet,14269
Jun,East,Laptop,16362
May,South,Tablet,19504
Aug,West,Phone,14960
Sep,East,Tablet,12715
Nov,North,Tablet,5370
Mar,East,Tablet,3908
Dec,North,Laptop,6307
Oct,West,Phone,13297
Mar,East,Laptop,18881
Mar,East,Phone,5587
Jun,North,Laptop,14385
Jan,East,Phone,4413
Jul,East,Laptop,12952
Dec,West,Tablet,5457
Jan,East,Laptop,10464
May,South,Laptop,3150
Oct,North,Tablet,16537
Aug,East,Tablet,9454
Apr,North,Phone,16785
May,North,Phone,13581
Apr,North,Phone,2018
Dec,East,Laptop,11808
Dec,East,Phone,18368
Apr,North,Laptop,7577
Dec,South,Laptop,6081
Aug,North,Phone,8454
Feb,South,Phone,10933
Jan,North,Laptop,4671
Mar,West,Tablet,12971
Sep,North,Tablet,16970
Apr,North,Laptop,8387
Oct,East,Phone,8833
May,South,Laptop,2514
Feb,West,Laptop,2206
Apr,South,Phone,2947
Feb,West,Tablet,12633
Feb,North,Laptop,17380
Apr,East,Tablet,8861
Jun,East,Tablet,8094
Jul,South,Phone,8345
Oct,East,Laptop,15960
Mar,South,Laptop,8532
Mar,South,Tablet,7943
Oct,West,Tablet,16569
Jun,South,Phone,11848
Dec,West,Tablet,10793
Mar,East,Phone,7439
Feb,South,Laptop,3203
Aug,South,Phone,11583
May,North,Tablet,16411
Jan,South,Laptop,15117
Mar,South,Phone,9386
Oct,North,Laptop,5131
Aug,North,Phone,18933
Apr,East,Tablet,19628
Jul,South,Tablet,14078
Oct,East,Laptop,8205
Dec,East,Laptop,15869
Feb,North,Laptop,2658
Jul,West,Phone,16382
May,East,Tablet,14122
May,West,Laptop,13059
Jun,South,Laptop,15335
Sep,North,Laptop,12417
